time/episodes,time/fps,train/actor_loss,train/critic_loss,rollout/ep_rew_mean,train/ent_coef,time/time_elapsed,rollout/success_rate,curriculum/epsilon,train/n_updates,time/total_timesteps,train/learning_rate,rollout/ep_len_mean,train/ent_coef_loss,eval/clean_mean_d,eval/clean_success_rate
1356,46,-1.2006125450134277,0.040988095104694366,-15.12,0.0012946416391059756,1471,0.7300000190734863,0.9944,67699,67800,0.0003,50.0,-2.5616326332092285,,
1360,46,-1.2153373956680298,0.03676436096429825,-15.7,0.001239062286913395,1476,0.7200000286102295,0.9973333333333333,67899,68000,0.0003,50.0,-2.3290374279022217,,
1364,46,-1.0960187911987305,0.040559377521276474,-16.15,0.001224924111738801,1480,0.7200000286102295,1.0002666666666666,68099,68200,0.0003,50.0,0.4235599935054779,,
1368,46,-1.2181340456008911,0.05591142177581787,-16.85,0.00125695182941854,1485,0.6899999976158142,1.0031999999999999,68299,68400,0.0003,50.0,0.3947071135044098,,
1372,46,-1.1832265853881836,0.05221477150917053,-17.46,0.00128291139844805,1490,0.6600000262260437,1.0061333333333333,68499,68600,0.0003,50.0,-0.05080455541610718,,
1376,46,-1.1980082988739014,0.0508727952837944,-18.19,0.0013005525106564164,1495,0.6399999856948853,1.0090666666666666,68699,68800,0.0003,50.0,-2.7373738288879395,,
1380,46,-1.0985478162765503,0.06489917635917664,-19.01,0.0013421416515484452,1499,0.6299999952316284,1.012,68899,69000,0.0003,50.0,-3.262850761413574,,
1384,46,-0.9473021030426025,0.06498945504426956,-19.3,0.0013070885324850678,1504,0.6299999952316284,1.0149333333333332,69099,69200,0.0003,50.0,4.958744049072266,,
1388,45,-1.1116726398468018,0.04907677695155144,-19.88,0.0013256706297397614,1508,0.6100000143051147,1.0178666666666667,69299,69400,0.0003,50.0,7.321146011352539,,
1392,45,-0.984483003616333,0.06269323825836182,-20.5,0.0013899640180170536,1513,0.6000000238418579,1.0208,69499,69600,0.0003,50.0,0.22729507088661194,,
1396,45,-1.025519609451294,0.058113984763622284,-19.94,0.00137007562443614,1518,0.6000000238418579,1.0237333333333334,69699,69800,0.0003,50.0,3.265676975250244,,
1400,45,-0.9980920553207397,0.06635495275259018,-20.38,0.001369424513541162,1524,0.5899999737739563,1.0266666666666666,69899,70000,0.0003,50.0,4.318925857543945,0.020840284620050397,1.0
1404,45,-1.1066361665725708,0.05051978677511215,-20.83,0.0013878963654860854,1529,0.5799999833106995,1.0296,70099,70200,0.0003,50.0,0.5383902788162231,,
1408,45,-1.074908971786499,0.052314672619104385,-21.17,0.0014456013450399041,1534,0.5699999928474426,1.0325333333333333,70299,70400,0.0003,50.0,1.1646418571472168,,
1412,45,-0.9895764589309692,0.06026367470622063,-21.1,0.001463070628233254,1538,0.5600000023841858,1.0354666666666665,70499,70600,0.0003,50.0,0.08760714530944824,,
1416,45,-0.9037363529205322,0.04365064576268196,-21.57,0.001454210258089006,1543,0.5400000214576721,1.0384,70699,70800,0.0003,50.0,1.2301790714263916,,
1420,45,-0.8313515782356262,0.04966628551483154,-21.76,0.0014742475468665361,1547,0.5400000214576721,1.0413333333333332,70899,71000,0.0003,50.0,2.6649904251098633,,
1424,45,-0.9651772379875183,0.08361008763313293,-22.47,0.0015047560445964336,1552,0.5199999809265137,1.0442666666666667,71099,71200,0.0003,50.0,-0.2985250949859619,,
1428,45,-0.9678017497062683,0.0564429834485054,-22.34,0.0015342992264777422,1556,0.5199999809265137,1.0472,71299,71400,0.0003,50.0,0.12281592190265656,,
1432,45,-0.9357430338859558,0.08584700524806976,-23.35,0.0015293980250135064,1561,0.5,1.0501333333333334,71499,71600,0.0003,50.0,0.8393881916999817,,
1436,45,-0.9524809718132019,0.07423210889101028,-23.35,0.0015216836472973228,1566,0.5,1.0530666666666666,71699,71800,0.0003,50.0,-4.067860126495361,,
1440,45,-0.9405038356781006,0.07544441521167755,-23.46,0.001483676373027265,1570,0.49000000953674316,1.056,71899,72000,0.0003,50.0,0.09395132958889008,,
1444,45,-0.9752042293548584,0.07379088550806046,-22.83,0.0014504615683108568,1575,0.49000000953674316,1.0589333333333333,72099,72200,0.0003,50.0,0.9753224849700928,,
1448,45,-0.9196317791938782,0.06961764395236969,-22.5,0.001452700817026198,1579,0.5,1.0618666666666667,72299,72400,0.0003,50.0,2.090724468231201,,
1452,45,-0.966391921043396,0.07699093967676163,-23.74,0.0014378831256181002,1584,0.4699999988079071,1.0648,72499,72600,0.0003,50.0,1.9729912281036377,,
1456,45,-0.8653359413146973,0.08568874001502991,-25.02,0.001514720031991601,1589,0.44999998807907104,1.0677333333333332,72699,72800,0.0003,50.0,-0.6251667737960815,,
1460,45,-1.0246083736419678,0.07502661645412445,-25.97,0.0015555477002635598,1593,0.4300000071525574,1.0706666666666667,72899,73000,0.0003,50.0,-1.1177539825439453,,
1464,45,-0.8900508284568787,0.08118683844804764,-26.48,0.0015623546205461025,1598,0.4099999964237213,1.0735999999999999,73099,73200,0.0003,50.0,0.9401409029960632,,
1468,45,-0.8585769534111023,0.07905969023704529,-26.11,0.0015560195315629244,1602,0.41999998688697815,1.0765333333333333,73299,73400,0.0003,50.0,0.6874274611473083,,
1472,45,-0.9605276584625244,0.07086420059204102,-26.69,0.0015874886885285378,1607,0.4099999964237213,1.0794666666666666,73499,73600,0.0003,50.0,0.5762943029403687,,
1476,45,-0.8269635438919067,0.06888540834188461,-26.91,0.0016626595752313733,1612,0.41999998688697815,1.0824,73699,73800,0.0003,50.0,4.723608493804932,,
1480,45,-0.8835587501525879,0.09322819858789444,-26.88,0.0016759876161813736,1616,0.4099999964237213,1.0853333333333333,73899,74000,0.0003,50.0,-1.58097505569458,,
1484,45,-0.8506410121917725,0.06206820532679558,-27.06,0.0016853166744112968,1621,0.4000000059604645,1.0882666666666667,74099,74200,0.0003,50.0,-3.0053048133850098,,
1488,45,-0.8067398071289062,0.09376600384712219,-27.18,0.0017065932042896748,1625,0.4099999964237213,1.0912,74299,74400,0.0003,50.0,-0.5352274179458618,,
1492,45,-0.8374850749969482,0.08269020915031433,-26.44,0.0017096042865887284,1630,0.4300000071525574,1.0941333333333334,74499,74600,0.0003,50.0,-1.2666816711425781,,
1496,45,-0.9441144466400146,0.08307182788848877,-27.33,0.001719264779239893,1635,0.4099999964237213,1.0970666666666666,74699,74800,0.0003,50.0,-2.627406597137451,,
1500,45,-0.9680598378181458,0.0769362598657608,-27.18,0.0017202652525156736,1641,0.4099999964237213,1.0999999999999999,74899,75000,0.0003,50.0,-0.5155385732650757,0.013972812494717468,1.0
1504,45,-0.7651063799858093,0.11319655179977417,-27.88,0.0017402427038177848,1646,0.38999998569488525,1.1,75099,75200,0.0003,50.0,-0.6005641222000122,,
1508,45,-0.8767470121383667,0.07357580959796906,-27.9,0.0017468930454924703,1651,0.38999998569488525,1.1,75299,75400,0.0003,50.0,-2.008859157562256,,
1512,45,-0.82613205909729,0.07864134013652802,-27.91,0.0017199887661263347,1655,0.4099999964237213,1.1,75499,75600,0.0003,50.0,1.4005351066589355,,
1516,45,-0.8824917078018188,0.09083037078380585,-28.84,0.001723735244013369,1660,0.4000000059604645,1.1,75699,75800,0.0003,50.0,-1.319170594215393,,
1520,45,-0.8099788427352905,0.08634714037179947,-29.47,0.0017233892576768994,1665,0.3799999952316284,1.1,75899,76000,0.0003,50.0,-3.5472569465637207,,
1524,45,-0.8603183627128601,0.05751364305615425,-29.22,0.0016901969211176038,1670,0.3700000047683716,1.1,76099,76200,0.0003,50.0,-4.7397966384887695,,
1528,45,-0.8534477949142456,0.11349622905254364,-30.31,0.0016662969719618559,1674,0.3499999940395355,1.1,76299,76400,0.0003,50.0,-5.459709167480469,,
1532,45,-0.779306948184967,0.09379655122756958,-29.48,0.0016219106037169695,1679,0.3799999952316284,1.1,76499,76600,0.0003,50.0,5.401392936706543,,
1536,45,-0.7409657835960388,0.09472841769456863,-30.1,0.0016808672808110714,1684,0.3700000047683716,1.1,76699,76800,0.0003,50.0,5.711514949798584,,
1540,45,-0.7312374711036682,0.08278068900108337,-30.93,0.001661237794905901,1689,0.36000001430511475,1.1,76899,77000,0.0003,50.0,0.836699366569519,,
1544,45,-0.797681450843811,0.10920457541942596,-30.88,0.0016793323447927833,1693,0.3700000047683716,1.1,77099,77200,0.0003,50.0,0.12770584225654602,,
1548,45,-0.8701598048210144,0.09899656474590302,-30.48,0.0017219483852386475,1698,0.3799999952316284,1.1,77299,77400,0.0003,50.0,-3.038268566131592,,
1552,45,-0.6139369606971741,0.11829974502325058,-29.73,0.0017529819160699844,1702,0.4099999964237213,1.1,77499,77600,0.0003,50.0,3.633322238922119,,
1556,45,-0.7820659875869751,0.11543301492929459,-29.24,0.001801981939934194,1707,0.4099999964237213,1.1,77699,77800,0.0003,50.0,0.5882898569107056,,
1560,45,-0.7426048517227173,0.05810891091823578,-28.13,0.001813116017729044,1711,0.4300000071525574,1.1,77899,78000,0.0003,50.0,3.2109768390655518,,
1564,45,-0.7185485363006592,0.09118252992630005,-28.39,0.0018205890664830804,1716,0.4300000071525574,1.1,78099,78200,0.0003,50.0,-3.7254092693328857,,
1568,45,-0.6964925527572632,0.079952672123909,-27.73,0.001809896668419242,1721,0.44999998807907104,1.1,78299,78400,0.0003,50.0,1.4350862503051758,,
1572,45,-0.7828887104988098,0.06365881860256195,-27.03,0.0018034802051261067,1725,0.4699999988079071,1.1,78499,78600,0.0003,50.0,-4.427663326263428,,
1576,45,-0.6772518754005432,0.09095495939254761,-26.68,0.001803951570764184,1730,0.47999998927116394,1.1,78699,78800,0.0003,50.0,1.2129331827163696,,
1580,45,-0.6737428903579712,0.09430249035358429,-26.58,0.0017642624443396926,1735,0.47999998927116394,1.1,78899,79000,0.0003,50.0,2.799100875854492,,
1584,45,-0.6444566249847412,0.12644162774085999,-27.08,0.0017997320974245667,1739,0.4699999988079071,1.1,79099,79200,0.0003,50.0,-1.726313591003418,,
1588,45,-0.464843213558197,0.13529667258262634,-26.93,0.0017790613928809762,1744,0.4699999988079071,1.1,79299,79400,0.0003,50.0,0.12645834684371948,,
1592,45,-0.6745442152023315,0.11146941035985947,-27.34,0.0017852846067398787,1749,0.44999998807907104,1.1,79499,79600,0.0003,50.0,-3.824997901916504,,
1596,45,-0.6597319841384888,0.1242058053612709,-27.44,0.0017573104705661535,1753,0.44999998807907104,1.1,79699,79800,0.0003,50.0,0.052702903747558594,,
1600,45,-0.5012423992156982,0.13559705018997192,-28.03,0.0017485765274614096,1760,0.4300000071525574,1.1,79899,80000,0.0003,50.0,3.470174551010132,0.012456471456057189,1.0
1604,45,-0.5466192960739136,0.10916397720575333,-27.99,0.0017407647101208568,1765,0.4399999976158142,1.1,80099,80200,0.0003,50.0,4.147402763366699,,
1608,45,-0.596620500087738,0.12165803462266922,-28.84,0.0017819608328863978,1769,0.4300000071525574,1.1,80299,80400,0.0003,50.0,-2.1714870929718018,,
1612,45,-0.4636083245277405,0.09625717252492905,-29.16,0.0017736573936417699,1774,0.41999998688697815,1.1,80499,80600,0.0003,50.0,2.169856071472168,,
1616,45,-0.664316713809967,0.12074556946754456,-28.66,0.0017689039232209325,1778,0.4399999976158142,1.1,80699,80800,0.0003,50.0,-1.1523150205612183,,
1620,45,-0.43338340520858765,0.11343380063772202,-28.77,0.0017457122448831797,1783,0.4300000071525574,1.1,80899,81000,0.0003,50.0,1.8386331796646118,,
1624,45,-0.5015793442726135,0.11015097051858902,-29.05,0.0017485114512965083,1788,0.4300000071525574,1.1,81099,81200,0.0003,50.0,3.1326680183410645,,
1628,45,-0.39690327644348145,0.11690245568752289,-28.47,0.001765899476595223,1793,0.44999998807907104,1.1,81299,81400,0.0003,50.0,8.498779296875,,
1632,45,-0.5388125777244568,0.09427682310342789,-28.9,0.0017909802263602614,1797,0.4300000071525574,1.1,81499,81600,0.0003,50.0,-2.265536069869995,,
1636,45,-0.3554062247276306,0.0612146332859993,-28.52,0.0018143579363822937,1802,0.4399999976158142,1.1,81699,81800,0.0003,50.0,5.064725875854492,,
1640,45,-0.6046277284622192,0.10093238204717636,-28.57,0.0018485159380361438,1806,0.4399999976158142,1.1,81899,82000,0.0003,50.0,-3.5789308547973633,,
1644,45,-0.5723525881767273,0.0893896222114563,-28.95,0.0018847391474992037,1811,0.4399999976158142,1.1,82099,82200,0.0003,50.0,-6.098173141479492,,
1648,45,-0.4436997175216675,0.11036017537117004,-30.03,0.001900344854220748,1815,0.4099999964237213,1.1,82299,82400,0.0003,50.0,5.588869094848633,,
1652,45,-0.6053054332733154,0.10058905184268951,-30.45,0.001924067153595388,1820,0.38999998569488525,1.1,82499,82600,0.0003,50.0,0.6226823925971985,,
1656,45,-0.3415146768093109,0.08670905232429504,-30.77,0.001922618132084608,1825,0.38999998569488525,1.1,82699,82800,0.0003,50.0,2.138969659805298,,
1660,45,-0.5594016909599304,0.1484212577342987,-30.83,0.002004205249249935,1830,0.38999998569488525,1.1,82899,83000,0.0003,50.0,-4.129649639129639,,
1664,45,-0.5884963870048523,0.11325947940349579,-30.23,0.0020111296325922012,1834,0.4000000059604645,1.1,83099,83200,0.0003,50.0,-3.438035726547241,,
1668,45,-0.49021732807159424,0.11304844170808792,-31.22,0.002027155365794897,1839,0.38999998569488525,1.1,83299,83400,0.0003,50.0,1.6015905141830444,,
1672,45,-0.43016868829727173,0.14907190203666687,-30.88,0.0020810356363654137,1843,0.4000000059604645,1.1,83499,83600,0.0003,50.0,9.196131706237793,,
1676,45,-0.5855520963668823,0.14443522691726685,-30.44,0.002107098000124097,1848,0.4099999964237213,1.1,83699,83800,0.0003,50.0,-3.752368450164795,,
1680,45,-0.4161197543144226,0.11485755443572998,-30.03,0.0020802232902497053,1853,0.41999998688697815,1.1,83899,84000,0.0003,50.0,-4.303338050842285,,
1684,45,-0.568806529045105,0.18321716785430908,-30.16,0.0020783671643584967,1857,0.4099999964237213,1.1,84099,84200,0.0003,50.0,2.03713059425354,,
1688,45,-0.5701388120651245,0.12233386933803558,-30.02,0.0020961526315659285,1862,0.4099999964237213,1.1,84299,84400,0.0003,50.0,-5.227407932281494,,
1692,45,-0.44007235765457153,0.10476695001125336,-30.45,0.00208475929684937,1867,0.4099999964237213,1.1,84499,84600,0.0003,50.0,-2.0484163761138916,,
1696,45,-0.4345414638519287,0.14758476614952087,-30.41,0.0021181348711252213,1871,0.4099999964237213,1.1,84699,84800,0.0003,50.0,-1.545343041419983,,
1700,45,-0.645315408706665,0.1424991339445114,-30.5,0.002136172028258443,1878,0.41999998688697815,1.1,84899,85000,0.0003,50.0,-6.916754722595215,0.014167434549646116,1.0
1704,45,-0.4841461777687073,0.15328240394592285,-30.1,0.0021300436928868294,1883,0.4300000071525574,1.1,85099,85200,0.0003,50.0,-3.597597360610962,,
1708,45,-0.3155571222305298,0.13295528292655945,-28.97,0.0021014148369431496,1888,0.44999998807907104,1.1,85299,85400,0.0003,50.0,0.7503558397293091,,
1712,45,-0.47462111711502075,0.16517993807792664,-28.37,0.0021144021302461624,1892,0.46000000834465027,1.1,85499,85600,0.0003,50.0,-2.191375494003296,,
1716,45,-0.47467824816703796,0.15201987326145172,-27.94,0.0021377759985625744,1897,0.46000000834465027,1.1,85699,85800,0.0003,50.0,-0.7179017663002014,,
1720,45,-0.5221620798110962,0.12841957807540894,-27.82,0.0021572341211140156,1902,0.4699999988079071,1.1,85899,86000,0.0003,50.0,-3.609771490097046,,
1724,45,-0.4902189075946808,0.1721019297838211,-27.86,0.002119661308825016,1907,0.47999998927116394,1.1,86099,86200,0.0003,50.0,-0.8424110412597656,,
1728,45,-0.27974358201026917,0.15729576349258423,-28.0,0.0021778857335448265,1911,0.4699999988079071,1.1,86299,86400,0.0003,50.0,1.5955754518508911,,
1732,45,-0.22321364283561707,0.22599725425243378,-27.22,0.002270294353365898,1916,0.47999998927116394,1.1,86499,86600,0.0003,50.0,0.9410555958747864,,
1736,45,-0.2319289743900299,0.1386641263961792,-27.83,0.0022520767524838448,1920,0.4699999988079071,1.1,86699,86800,0.0003,50.0,3.10054612159729,,
1740,45,-0.4525398015975952,0.12495040893554688,-26.87,0.002286875620484352,1925,0.49000000953674316,1.1,86899,87000,0.0003,50.0,-0.16465407609939575,,
1744,45,-0.43303853273391724,0.1582561433315277,-27.43,0.0022908055689185858,1930,0.4699999988079071,1.1,87099,87200,0.0003,50.0,3.314204454421997,,
1748,45,-0.2553902268409729,0.20326533913612366,-27.52,0.0023007369600236416,1934,0.4699999988079071,1.1,87299,87400,0.0003,50.0,1.7781329154968262,,
1752,45,-0.5283652544021606,0.11342333257198334,-27.74,0.00230938708409667,1939,0.4699999988079071,1.1,87499,87600,0.0003,50.0,2.8220374584198,,
1756,45,-0.30357763171195984,0.13245311379432678,-27.11,0.0023807052057236433,1944,0.49000000953674316,1.1,87699,87800,0.0003,50.0,-1.17094087600708,,
1760,45,-0.5614170432090759,0.1698056161403656,-27.51,0.002316421130672097,1949,0.4699999988079071,1.1,87899,88000,0.0003,50.0,1.3944646120071411,,
1764,45,-0.47088345885276794,0.1375310719013214,-28.04,0.002281338209286332,1953,0.46000000834465027,1.1,88099,88200,0.0003,50.0,-3.1332952976226807,,
1768,45,-0.7021132707595825,0.09173626452684402,-28.16,0.0022658666130155325,1958,0.46000000834465027,1.1,88299,88400,0.0003,50.0,-6.525979042053223,,
1772,45,-0.3647225797176361,0.15443533658981323,-27.53,0.0022401264868676662,1963,0.4699999988079071,1.1,88499,88600,0.0003,50.0,1.8109040260314941,,
1776,45,-0.24057213962078094,0.15697015821933746,-26.88,0.0022446997463703156,1967,0.47999998927116394,1.1,88699,88800,0.0003,50.0,2.2579941749572754,,
1780,45,-0.44114357233047485,0.16163574159145355,-26.93,0.0022384137846529484,1972,0.49000000953674316,1.1,88899,89000,0.0003,50.0,5.393335819244385,,
1784,45,-0.6285076141357422,0.16309532523155212,-26.69,0.0022685197181999683,1977,0.5,1.1,89099,89200,0.0003,50.0,2.9648327827453613,,
1788,45,-0.2689463794231415,0.2352207452058792,-26.08,0.002321216743439436,1982,0.5199999809265137,1.1,89299,89400,0.0003,50.0,2.6414709091186523,,
1792,45,-0.4970632791519165,0.22522316873073578,-25.98,0.0023514011409133673,1986,0.5199999809265137,1.1,89499,89600,0.0003,50.0,-1.1835849285125732,,
1796,45,-0.4680350124835968,0.19170154631137848,-25.59,0.002332493895664811,1991,0.5299999713897705,1.1,89699,89800,0.0003,50.0,3.61812162399292,,
1800,45,-0.5150979161262512,0.18826906383037567,-25.22,0.0023385880049318075,1998,0.5299999713897705,1.1,89899,90000,0.0003,50.0,1.4492862224578857,0.017919191737704822,1.0
1804,45,-0.458783358335495,0.20848435163497925,-25.46,0.002323238644748926,2002,0.5199999809265137,1.1,90099,90200,0.0003,50.0,-0.37508344650268555,,
1808,45,-0.5443730354309082,0.20146071910858154,-26.01,0.0023059977684170008,2007,0.5199999809265137,1.1,90299,90400,0.0003,50.0,-0.849759578704834,,
1812,45,-0.4676920473575592,0.12203872203826904,-26.56,0.002315588528290391,2011,0.5099999904632568,1.1,90499,90600,0.0003,50.0,3.3514294624328613,,
1816,45,-0.8689432740211487,0.13215205073356628,-27.25,0.002245634328573942,2016,0.49000000953674316,1.1,90699,90800,0.0003,50.0,-2.1019039154052734,,
1820,45,-0.627001941204071,0.1825958788394928,-27.42,0.0022624204866588116,2021,0.49000000953674316,1.1,90899,91000,0.0003,50.0,0.20382815599441528,,
1824,45,-0.46874383091926575,0.20687368512153625,-28.03,0.0023008817806839943,2026,0.4699999988079071,1.1,91099,91200,0.0003,50.0,1.8148353099822998,,
1828,45,-0.5880175828933716,0.2139555811882019,-27.3,0.002340466482564807,2030,0.47999998927116394,1.1,91299,91400,0.0003,50.0,-4.3894219398498535,,
1832,45,-0.5125997066497803,0.16938717663288116,-27.73,0.0023037316277623177,2035,0.47999998927116394,1.1,91499,91600,0.0003,50.0,-2.914355754852295,,
1836,45,-0.5790082812309265,0.21383696794509888,-27.55,0.0022911804262548685,2039,0.47999998927116394,1.1,91699,91800,0.0003,50.0,5.449608325958252,,
1840,45,-0.5448179841041565,0.24232125282287598,-27.9,0.0023003167007118464,2044,0.4699999988079071,1.1,91899,92000,0.0003,50.0,-3.4068496227264404,,
1844,44,-0.4903513789176941,0.23339764773845673,-27.9,0.0022577065974473953,2049,0.47999998927116394,1.1,92099,92200,0.0003,50.0,0.6190010905265808,,
1848,44,-0.5319580435752869,0.17649537324905396,-28.05,0.0023447235580533743,2053,0.4699999988079071,1.1,92299,92400,0.0003,50.0,-0.7475485801696777,,
1852,44,-0.40798336267471313,0.16676786541938782,-27.37,0.0023506891448050737,2058,0.47999998927116394,1.1,92499,92600,0.0003,50.0,0.15788456797599792,,
1856,44,-0.48372721672058105,0.2033574879169464,-28.4,0.002360214712098241,2062,0.44999998807907104,1.1,92699,92800,0.0003,50.0,-0.13098850846290588,,
1860,44,-0.7804539799690247,0.19538286328315735,-28.14,0.0023128122556954622,2067,0.4699999988079071,1.1,92899,93000,0.0003,50.0,-2.833287000656128,,
1864,44,-0.1961902678012848,0.288528174161911,-28.24,0.002331333002075553,2071,0.4699999988079071,1.1,93099,93200,0.0003,50.0,3.5769691467285156,,
1868,44,-0.5530436038970947,0.16538482904434204,-28.33,0.0023467368446290493,2076,0.46000000834465027,1.1,93299,93400,0.0003,50.0,0.2289678454399109,,
1872,44,-0.520052969455719,0.20102240145206451,-30.04,0.0023250351659953594,2081,0.41999998688697815,1.1,93499,93600,0.0003,50.0,0.693218469619751,,
1876,44,-0.6490116715431213,0.19910725951194763,-30.77,0.0023385724052786827,2085,0.4000000059604645,1.1,93699,93800,0.0003,50.0,-3.1441922187805176,,
1880,44,-0.5779238343238831,0.18758580088615417,-31.21,0.0023105160798877478,2090,0.3799999952316284,1.1,93899,94000,0.0003,50.0,-1.752679705619812,,
1884,44,-0.7489761710166931,0.16037976741790771,-31.55,0.002332596108317375,2094,0.3700000047683716,1.1,94099,94200,0.0003,50.0,-1.5412927865982056,,
1888,44,-0.5026872158050537,0.2121278941631317,-33.31,0.002332095755264163,2099,0.33000001311302185,1.1,94299,94400,0.0003,50.0,-2.108234405517578,,
1892,44,-0.3680865168571472,0.3283621668815613,-33.65,0.0023130702320486307,2104,0.3100000023841858,1.1,94499,94600,0.0003,50.0,-3.0884971618652344,,
1896,44,-0.6384749412536621,0.1985311508178711,-34.96,0.0023149470798671246,2108,0.2800000011920929,1.1,94699,94800,0.0003,50.0,-0.678583025932312,,
1900,44,-0.7238196730613708,0.23595884442329407,-34.39,0.002331554191187024,2115,0.28999999165534973,1.1,94899,95000,0.0003,50.0,-1.704871416091919,0.02506768366194473,1.0
1904,44,-0.7375768423080444,0.26161688566207886,-34.71,0.002397242235019803,2120,0.2800000011920929,1.1,95099,95200,0.0003,50.0,0.5235549807548523,,
1908,44,-0.4920608699321747,0.23122717440128326,-35.17,0.0024557544384151697,2124,0.27000001072883606,1.1,95299,95400,0.0003,50.0,12.056571006774902,,
1912,44,-0.6460158824920654,0.21830734610557556,-34.21,0.002519020112231374,2129,0.28999999165534973,1.1,95499,95600,0.0003,50.0,0.7923043370246887,,
1916,44,-0.6445432901382446,0.19424110651016235,-33.85,0.0025171013548970222,2133,0.30000001192092896,1.1,95699,95800,0.0003,50.0,1.0823661088943481,,
1920,44,-0.6331228613853455,0.2990570068359375,-33.86,0.002526000142097473,2138,0.30000001192092896,1.1,95899,96000,0.0003,50.0,6.9862775802612305,,
1924,44,-0.6425463557243347,0.24553337693214417,-33.32,0.002594886114820838,2143,0.3100000023841858,1.1,96099,96200,0.0003,50.0,-0.1527462750673294,,
1928,44,-0.5905764102935791,0.30074313282966614,-34.14,0.00265825935639441,2147,0.28999999165534973,1.1,96299,96400,0.0003,50.0,4.81825065612793,,
1932,44,-0.6431698799133301,0.2533564567565918,-33.29,0.0026953150518238544,2152,0.3100000023841858,1.1,96499,96600,0.0003,50.0,-0.022882118821144104,,
1936,44,-0.6933055520057678,0.24392306804656982,-33.45,0.0027098990976810455,2157,0.3100000023841858,1.1,96699,96800,0.0003,50.0,0.8388084173202515,,
1940,44,-0.8336224555969238,0.21948136389255524,-33.32,0.0028254524804651737,2162,0.3199999928474426,1.1,96899,97000,0.0003,50.0,-2.5304512977600098,,
1944,44,-0.49349504709243774,0.27381396293640137,-33.59,0.0028319740667939186,2166,0.3100000023841858,1.1,97099,97200,0.0003,50.0,0.2999040484428406,,
1948,44,-0.7431919574737549,0.2514886260032654,-33.82,0.0027998590376228094,2171,0.3100000023841858,1.1,97299,97400,0.0003,50.0,1.187998652458191,,
1952,44,-0.9348208904266357,0.2546815574169159,-34.57,0.002785644493997097,2176,0.28999999165534973,1.1,97499,97600,0.0003,50.0,-1.9290153980255127,,
1956,44,-0.8467872738838196,0.2693047821521759,-34.43,0.0028551642317324877,2181,0.30000001192092896,1.1,97699,97800,0.0003,50.0,-0.2901082932949066,,
1960,44,-0.619111180305481,0.28425371646881104,-34.72,0.002839157823473215,2185,0.28999999165534973,1.1,97899,98000,0.0003,50.0,2.062246799468994,,
1964,44,-0.6681450009346008,0.24325504899024963,-35.15,0.002895953366532922,2190,0.2800000011920929,1.1,98099,98200,0.0003,50.0,-0.10573188215494156,,
1968,44,-0.9452645778656006,0.28913456201553345,-35.1,0.002973821945488453,2195,0.2800000011920929,1.1,98299,98400,0.0003,50.0,1.0899624824523926,,
1972,44,-0.8314351439476013,0.22615399956703186,-34.78,0.0030458816327154636,2199,0.2800000011920929,1.1,98499,98600,0.0003,50.0,-0.9109588861465454,,
1976,44,-0.6409673690795898,0.2780383229255676,-35.02,0.00301596662029624,2204,0.27000001072883606,1.1,98699,98800,0.0003,50.0,-2.4178473949432373,,
1980,44,-0.7732644081115723,0.3025752007961273,-35.25,0.003061054740101099,2209,0.27000001072883606,1.1,98899,99000,0.0003,50.0,2.016087055206299,,
1984,44,-0.5490617156028748,0.21552884578704834,-35.24,0.0031887979712337255,2213,0.27000001072883606,1.1,99099,99200,0.0003,50.0,2.9923007488250732,,
1988,44,-0.7623981237411499,0.312549889087677,-34.83,0.0031660909298807383,2218,0.2800000011920929,1.1,99299,99400,0.0003,50.0,1.2663286924362183,,
1992,44,-0.7638771533966064,0.27511996030807495,-34.79,0.0031811906956136227,2223,0.28999999165534973,1.1,99499,99600,0.0003,50.0,0.9056228995323181,,
1996,44,-0.9597393274307251,0.23285971581935883,-34.3,0.003170313313603401,2227,0.30000001192092896,1.1,99699,99800,0.0003,50.0,2.3209688663482666,,
2000,44,-0.6389684677124023,0.3452085852622986,-34.74,0.003206566208973527,2234,0.28999999165534973,1.1,99899,100000,0.0003,50.0,4.368024826049805,0.02754895006234359,1.0
