time/episodes,time/fps,train/actor_loss,train/critic_loss,rollout/ep_rew_mean,train/ent_coef,time/time_elapsed,rollout/success_rate,curriculum/epsilon,train/n_updates,time/total_timesteps,train/learning_rate,rollout/ep_len_mean,train/ent_coef_loss,eval/clean_mean_d,eval/clean_success_rate
692,51,-2.0019917488098145,0.029856819659471512,-2.29,0.0030766641721129417,673,1.0,0.5074666666666666,34499,34600,0.0003,50.0,-3.353386163711548,,
696,51,-1.757686972618103,0.0350300669670105,-2.25,0.0030484565068036318,676,1.0,0.5104,34699,34800,0.0003,50.0,-0.3913620114326477,,
700,51,-1.822237491607666,0.034372493624687195,-2.21,0.0030905401799827814,682,1.0,0.5133333333333333,34899,35000,0.0003,50.0,1.251759648323059,0.01620101528321042,1.0
704,51,-1.6802082061767578,0.041043031960725784,-2.22,0.003081396222114563,686,1.0,0.5162666666666667,35099,35200,0.0003,50.0,3.255526304244995,,
708,51,-1.9365530014038086,0.03935486078262329,-2.18,0.003028488252311945,689,1.0,0.5192,35299,35400,0.0003,50.0,-1.952094316482544,,
712,51,-1.8667190074920654,0.031156577169895172,-2.14,0.0030050280038267374,693,1.0,0.5221333333333333,35499,35600,0.0003,50.0,-2.227175712585449,,
716,51,-1.8145877122879028,0.03000727854669094,-2.12,0.0029258106369525194,697,1.0,0.5250666666666667,35699,35800,0.0003,50.0,-1.6483771800994873,,
720,51,-1.8915369510650635,0.029119428247213364,-2.17,0.0028759485576301813,700,1.0,0.528,35899,36000,0.0003,50.0,-2.783369541168213,,
724,51,-1.6749931573867798,0.03155255317687988,-2.26,0.00286984839476645,704,1.0,0.5309333333333334,36099,36200,0.0003,50.0,0.12969112396240234,,
728,51,-1.8937008380889893,0.03591245412826538,-2.23,0.0027983267791569233,708,1.0,0.5338666666666666,36299,36400,0.0003,50.0,-2.1092946529388428,,
732,51,-1.8056936264038086,0.03666577488183975,-2.19,0.0027262582443654537,711,1.0,0.5367999999999999,36499,36600,0.0003,50.0,-0.15606582164764404,,
736,51,-1.8372223377227783,0.03021807223558426,-2.07,0.0027587194927036762,715,1.0,0.5397333333333333,36699,36800,0.0003,50.0,1.3297512531280518,,
740,51,-1.6608102321624756,0.03392985463142395,-2.1,0.002717208582907915,718,1.0,0.5426666666666666,36899,37000,0.0003,50.0,0.6844781637191772,,
744,51,-1.622617483139038,0.036455024033784866,-2.13,0.002700526500120759,722,1.0,0.5456,37099,37200,0.0003,50.0,-1.2641695737838745,,
748,51,-1.5981323719024658,0.03257692605257034,-2.18,0.0027268382254987955,726,1.0,0.5485333333333333,37299,37400,0.0003,50.0,3.965681791305542,,
752,51,-1.7860209941864014,0.032936856150627136,-2.24,0.002671605907380581,729,1.0,0.5514666666666667,37499,37600,0.0003,50.0,1.0232748985290527,,
756,51,-1.8873779773712158,0.039483048021793365,-2.24,0.0026267310604453087,733,1.0,0.5544,37699,37800,0.0003,50.0,1.6720266342163086,,
760,51,-1.7706533670425415,0.03276442363858223,-2.21,0.002621251856908202,737,1.0,0.5573333333333333,37899,38000,0.0003,50.0,-0.09729397296905518,,
764,51,-1.6503206491470337,0.02698621153831482,-2.22,0.002659884747117758,740,1.0,0.5602666666666667,38099,38200,0.0003,50.0,2.0878448486328125,,
768,51,-1.9954557418823242,0.026441827416419983,-2.2,0.002698250813409686,744,1.0,0.5632,38299,38400,0.0003,50.0,-0.5640034675598145,,
772,51,-1.6832903623580933,0.044610798358917236,-2.31,0.0027473170775920153,747,1.0,0.5661333333333333,38499,38600,0.0003,50.0,-1.5436315536499023,,
776,51,-1.8638288974761963,0.029601801186800003,-2.38,0.002708945656195283,751,1.0,0.5690666666666666,38699,38800,0.0003,50.0,-0.7236579060554504,,
780,51,-1.9069713354110718,0.032794274389743805,-2.39,0.0026734601706266403,755,0.9900000095367432,0.572,38899,39000,0.0003,50.0,-1.8242764472961426,,
784,51,-1.8655887842178345,0.027894657105207443,-2.58,0.0027063596062362194,758,0.9900000095367432,0.5749333333333333,39099,39200,0.0003,50.0,-2.6742804050445557,,
788,51,-1.706007480621338,0.03131101652979851,-2.55,0.0025964605156332254,762,0.9900000095367432,0.5778666666666666,39299,39400,0.0003,50.0,-0.351551353931427,,
792,51,-1.6375458240509033,0.030929969623684883,-2.58,0.0026137419044971466,765,0.9900000095367432,0.5808,39499,39600,0.0003,50.0,-0.041693419218063354,,
796,51,-1.8531556129455566,0.023644817993044853,-2.61,0.002601488260552287,769,0.9900000095367432,0.5837333333333333,39699,39800,0.0003,50.0,-0.5642294883728027,,
800,51,-1.7212584018707275,0.02795555628836155,-2.68,0.0025204031262546778,774,0.9900000095367432,0.5866666666666667,39899,40000,0.0003,50.0,2.4339327812194824,0.023558823414709506,1.0
804,51,-1.6612931489944458,0.032170675694942474,-2.71,0.0025939978659152985,778,0.9900000095367432,0.5896,40099,40200,0.0003,50.0,-1.5668495893478394,,
808,51,-1.701596736907959,0.031717512756586075,-2.75,0.0025616323109716177,782,0.9900000095367432,0.5925333333333334,40299,40400,0.0003,50.0,-1.0275992155075073,,
812,51,-1.615260124206543,0.03137228265404701,-2.77,0.002519728848710656,785,0.9900000095367432,0.5954666666666667,40499,40600,0.0003,50.0,0.15171316266059875,,
816,51,-1.6286016702651978,0.03852306306362152,-2.75,0.0024778612423688173,789,0.9900000095367432,0.5983999999999999,40699,40800,0.0003,50.0,2.375861883163452,,
820,51,-1.7637839317321777,0.025236167013645172,-2.73,0.002478936454281211,793,0.9900000095367432,0.6013333333333333,40899,41000,0.0003,50.0,0.0004648268222808838,,
824,51,-1.6212562322616577,0.036349326372146606,-2.64,0.0024987664073705673,796,0.9900000095367432,0.6042666666666666,41099,41200,0.0003,50.0,0.5616729259490967,,
828,51,-1.665475845336914,0.035978764295578,-2.64,0.0025078884791582823,800,0.9900000095367432,0.6072,41299,41400,0.0003,50.0,1.0784494876861572,,
832,51,-1.880453109741211,0.02449123002588749,-2.66,0.0024619533214718103,803,0.9900000095367432,0.6101333333333333,41499,41600,0.0003,50.0,-2.963200092315674,,
836,51,-1.6371828317642212,0.03070620447397232,-2.68,0.0024540373124182224,807,0.9900000095367432,0.6130666666666666,41699,41800,0.0003,50.0,-0.2825625538825989,,
840,51,-1.593897819519043,0.03253163397312164,-2.79,0.0024659691844135523,811,0.9900000095367432,0.616,41899,42000,0.0003,50.0,-0.6865680813789368,,
844,51,-1.6639779806137085,0.03301588445901871,-2.89,0.002467900747433305,814,0.9900000095367432,0.6189333333333333,42099,42200,0.0003,50.0,-1.1537394523620605,,
848,51,-1.5691399574279785,0.034426499158144,-2.88,0.002404799684882164,818,0.9900000095367432,0.6218666666666667,42299,42400,0.0003,50.0,0.3806139826774597,,
852,51,-1.4962249994277954,0.02814234048128128,-2.81,0.002332192612811923,822,0.9900000095367432,0.6248,42499,42600,0.0003,50.0,-0.1691807061433792,,
856,51,-1.6001509428024292,0.029411152005195618,-2.82,0.0023075093049556017,825,0.9900000095367432,0.6277333333333334,42699,42800,0.0003,50.0,0.7480275630950928,,
860,51,-1.7917639017105103,0.024440329521894455,-2.81,0.0023130967747420073,829,0.9900000095367432,0.6306666666666666,42899,43000,0.0003,50.0,-0.34190645813941956,,
864,51,-1.6805938482284546,0.03188458830118179,-2.83,0.0022865713108330965,832,0.9900000095367432,0.6335999999999999,43099,43200,0.0003,50.0,-0.9012942314147949,,
868,51,-1.6236928701400757,0.03226993978023529,-2.82,0.002236646832898259,836,0.9900000095367432,0.6365333333333333,43299,43400,0.0003,50.0,0.11598658561706543,,
872,51,-1.5457825660705566,0.025993604212999344,-2.76,0.0022452499251812696,840,0.9900000095367432,0.6394666666666666,43499,43600,0.0003,50.0,1.8714385032653809,,
876,51,-1.6187745332717896,0.022727154195308685,-2.83,0.002301356755197048,843,0.9900000095367432,0.6424,43699,43800,0.0003,50.0,2.700101375579834,,
880,51,-1.612527847290039,0.02429497428238392,-2.9,0.002306414535269141,847,1.0,0.6453333333333333,43899,44000,0.0003,50.0,-0.6227842569351196,,
884,51,-1.6405725479125977,0.02987966686487198,-2.82,0.002229534788057208,850,1.0,0.6482666666666667,44099,44200,0.0003,50.0,-2.329423427581787,,
888,51,-1.7608897686004639,0.034235380589962006,-2.91,0.0021751520689576864,854,1.0,0.6512,44299,44400,0.0003,50.0,-1.0343462228775024,,
892,51,-1.6408034563064575,0.03571772575378418,-2.91,0.0022002821788191795,858,1.0,0.6541333333333333,44499,44600,0.0003,50.0,1.5671087503433228,,
896,51,-1.488707184791565,0.030788008123636246,-2.89,0.002243628492578864,861,1.0,0.6570666666666667,44699,44800,0.0003,50.0,1.418756365776062,,
900,51,-1.6172990798950195,0.029639000073075294,-2.88,0.002317017875611782,867,1.0,0.66,44899,45000,0.0003,50.0,-1.717009425163269,0.013501157134801938,1.0
904,51,-1.5992509126663208,0.03790217638015747,-2.95,0.0022487996611744165,870,1.0,0.6629333333333333,45099,45200,0.0003,50.0,1.602839469909668,,
908,51,-1.1956080198287964,0.03391653299331665,-2.94,0.002231200458481908,874,1.0,0.6658666666666666,45299,45400,0.0003,50.0,2.3736889362335205,,
912,51,-1.5172467231750488,0.03264008089900017,-3.05,0.002223546849563718,878,1.0,0.6688,45499,45600,0.0003,50.0,1.4657220840454102,,
916,51,-1.3765945434570312,0.025645416229963303,-3.08,0.00227063219062984,881,1.0,0.6717333333333333,45699,45800,0.0003,50.0,2.4997003078460693,,
920,51,-1.5978368520736694,0.03868984431028366,-3.03,0.0021874848753213882,885,1.0,0.6746666666666666,45899,46000,0.0003,50.0,-0.38648495078086853,,
924,51,-1.4623545408248901,0.02831699512898922,-3.06,0.0021019279956817627,888,1.0,0.6776,46099,46200,0.0003,50.0,-1.4262986183166504,,
928,51,-1.5944089889526367,0.025957323610782623,-3.07,0.0019950629211962223,892,1.0,0.6805333333333333,46299,46400,0.0003,50.0,-3.8504276275634766,,
932,52,-1.4823909997940063,0.022416844964027405,-3.05,0.001976337283849716,895,1.0,0.6834666666666667,46499,46600,0.0003,50.0,1.861279010772705,,
936,52,-1.4702537059783936,0.022285697981715202,-3.28,0.0019945199601352215,899,1.0,0.6864,46699,46800,0.0003,50.0,1.5741606950759888,,
940,52,-1.4559664726257324,0.02890114299952984,-3.16,0.0019958680495619774,903,1.0,0.6893333333333334,46899,47000,0.0003,50.0,-1.8390947580337524,,
944,52,-1.4558863639831543,0.023733491078019142,-3.03,0.001985879149287939,906,1.0,0.6922666666666667,47099,47200,0.0003,50.0,1.283294677734375,,
948,52,-1.5292021036148071,0.035272978246212006,-3.19,0.0019997090566903353,910,1.0,0.6951999999999999,47299,47400,0.0003,50.0,-2.1527199745178223,,
952,52,-1.5270531177520752,0.021788205951452255,-3.29,0.0019733435474336147,914,1.0,0.6981333333333333,47499,47600,0.0003,50.0,-3.064723014831543,,
956,52,-1.3474973440170288,0.023570464923977852,-3.34,0.001976490719243884,917,1.0,0.7010666666666666,47699,47800,0.0003,50.0,0.5460237264633179,,
960,52,-1.5271435976028442,0.026473000645637512,-3.33,0.0019436846487224102,921,1.0,0.704,47899,48000,0.0003,50.0,-0.48969119787216187,,
964,52,-1.5463881492614746,0.03168726712465286,-3.54,0.0019097786862403154,925,0.9900000095367432,0.7069333333333333,48099,48200,0.0003,50.0,-0.8471523523330688,,
968,52,-1.5707669258117676,0.022323716431856155,-3.74,0.0019099490018561482,928,0.9900000095367432,0.7098666666666666,48299,48400,0.0003,50.0,-2.3577804565429688,,
972,52,-1.3243776559829712,0.037546996027231216,-3.7,0.0019480586051940918,932,0.9900000095367432,0.7128,48499,48600,0.0003,50.0,3.046581983566284,,
976,52,-1.406486988067627,0.02988557517528534,-3.7,0.001921584247611463,935,0.9900000095367432,0.7157333333333333,48699,48800,0.0003,50.0,0.4445381760597229,,
980,52,-1.5142138004302979,0.027487177401781082,-3.64,0.0019903092179447412,939,0.9900000095367432,0.7186666666666667,48899,49000,0.0003,50.0,0.809821367263794,,
984,52,-1.47432279586792,0.02892364375293255,-3.54,0.0020209262147545815,943,0.9900000095367432,0.7216,49099,49200,0.0003,50.0,-0.10529166460037231,,
988,52,-1.4968822002410889,0.024171724915504456,-3.56,0.002012559911236167,946,0.9900000095367432,0.7245333333333334,49299,49400,0.0003,50.0,-1.4015551805496216,,
992,52,-1.3301012516021729,0.037000298500061035,-3.62,0.0020357766188681126,950,0.9900000095367432,0.7274666666666666,49499,49600,0.0003,50.0,-4.120412826538086,,
996,52,-1.3572132587432861,0.03471161425113678,-3.7,0.00199723313562572,954,0.9900000095367432,0.7303999999999999,49699,49800,0.0003,50.0,-1.2347862720489502,,
1000,52,-1.4255943298339844,0.029611412435770035,-3.69,0.0019984354730695486,959,0.9900000095367432,0.7333333333333333,49899,50000,0.0003,50.0,-1.0847632884979248,0.025070363104166566,1.0
1004,52,-1.255081295967102,0.023855658248066902,-3.74,0.0020147250033915043,963,0.9900000095367432,0.7362666666666666,50099,50200,0.0003,50.0,-1.2048660516738892,,
1008,52,-1.4048399925231934,0.027643922716379166,-3.7,0.001948392135091126,966,0.9900000095367432,0.7392,50299,50400,0.0003,50.0,1.1100621223449707,,
1012,52,-1.5890296697616577,0.029991814866662025,-3.76,0.0019642007537186146,970,0.9800000190734863,0.7421333333333333,50499,50600,0.0003,50.0,0.44882676005363464,,
1016,52,-1.4314625263214111,0.015296634286642075,-3.82,0.0019670631736516953,973,0.9800000190734863,0.7450666666666667,50699,50800,0.0003,50.0,-2.0743567943573,,
1020,52,-1.413421869277954,0.03130406513810158,-3.86,0.0019684687722474337,977,0.9800000190734863,0.748,50899,51000,0.0003,50.0,-1.1566205024719238,,
1024,52,-1.1243702173233032,0.03171737864613533,-3.99,0.0019458499737083912,981,0.9700000286102295,0.7509333333333333,51099,51200,0.0003,50.0,3.9407384395599365,,
1028,52,-1.3110501766204834,0.022015057504177094,-4.05,0.0019174562767148018,984,0.9700000286102295,0.7538666666666667,51299,51400,0.0003,50.0,1.0363951921463013,,
1032,52,-1.3552031517028809,0.024783369153738022,-4.88,0.0019757039844989777,988,0.9599999785423279,0.7568,51499,51600,0.0003,50.0,-2.9326012134552,,
1036,52,-1.271108627319336,0.03152494505047798,-4.75,0.001942583010531962,992,0.949999988079071,0.7597333333333333,51699,51800,0.0003,50.0,0.34172213077545166,,
1040,52,-1.2528183460235596,0.028392568230628967,-4.8,0.0019137166673317552,995,0.949999988079071,0.7626666666666666,51899,52000,0.0003,50.0,0.33331412076950073,,
1044,52,-1.5042312145233154,0.025783248245716095,-5.16,0.0018352399347350001,999,0.9399999976158142,0.7656,52099,52200,0.0003,50.0,-4.609493255615234,,
1048,52,-1.165597677230835,0.02629806473851204,-5.34,0.0017596390098333359,1003,0.9399999976158142,0.7685333333333333,52299,52400,0.0003,50.0,3.103541612625122,,
1052,52,-1.2197920083999634,0.03697765991091728,-5.67,0.0017518504755571485,1006,0.9399999976158142,0.7714666666666666,52499,52600,0.0003,50.0,0.7387352585792542,,
1056,52,-1.3696638345718384,0.021080393344163895,-6.0,0.0017579533159732819,1010,0.9399999976158142,0.7744,52699,52800,0.0003,50.0,-0.35135939717292786,,
1060,52,-1.2359566688537598,0.031933944672346115,-6.12,0.0017185761826112866,1014,0.9300000071525574,0.7773333333333333,52899,53000,0.0003,50.0,-0.20542389154434204,,
1064,52,-1.3271746635437012,0.03369789570569992,-6.06,0.0016756384866312146,1017,0.9399999976158142,0.7802666666666667,53099,53200,0.0003,50.0,2.2617807388305664,,
1068,52,-1.3872487545013428,0.023585274815559387,-5.88,0.0016334836836904287,1021,0.9399999976158142,0.7832,53299,53400,0.0003,50.0,-1.8947359323501587,,
1072,52,-1.3589236736297607,0.029330262914299965,-6.29,0.0016072297003120184,1025,0.9399999976158142,0.7861333333333334,53499,53600,0.0003,50.0,-1.926895260810852,,
1076,52,-1.2372609376907349,0.0377950519323349,-6.2,0.0016286103054881096,1028,0.9399999976158142,0.7890666666666667,53699,53800,0.0003,50.0,3.9108798503875732,,
1080,52,-1.2073123455047607,0.03691091388463974,-6.49,0.0016511742724105716,1032,0.9300000071525574,0.7919999999999999,53899,54000,0.0003,50.0,3.269613027572632,,
1084,52,-1.0731385946273804,0.030734583735466003,-6.84,0.0016884851502254605,1036,0.9100000262260437,0.7949333333333333,54099,54200,0.0003,50.0,1.8626891374588013,,
1088,52,-1.1083253622055054,0.023228511214256287,-7.13,0.0017113122157752514,1040,0.8999999761581421,0.7978666666666666,54299,54400,0.0003,50.0,-1.7800827026367188,,
1092,52,-1.2054383754730225,0.018041115254163742,-7.05,0.0016959207132458687,1043,0.8999999761581421,0.8008,54499,54600,0.0003,50.0,-3.4428632259368896,,
1096,52,-1.0734373331069946,0.03332751989364624,-7.04,0.001698700012639165,1047,0.8999999761581421,0.8037333333333333,54699,54800,0.0003,50.0,0.3023311495780945,,
1100,52,-1.2153122425079346,0.028293363749980927,-7.14,0.0016109325224533677,1052,0.8999999761581421,0.8066666666666666,54899,55000,0.0003,50.0,-1.913051962852478,0.016847430108254107,1.0
1104,52,-1.2650642395019531,0.02911313623189926,-7.1,0.001601452357135713,1056,0.8999999761581421,0.8096,55099,55200,0.0003,50.0,-0.26569217443466187,,
1108,52,-1.1538944244384766,0.033374566584825516,-7.64,0.001596922753378749,1060,0.8899999856948853,0.8125333333333333,55299,55400,0.0003,50.0,-1.3702919483184814,,
1112,52,-1.0745651721954346,0.029342906549572945,-7.6,0.001560272998176515,1063,0.8899999856948853,0.8154666666666667,55499,55600,0.0003,50.0,4.112677574157715,,
1116,52,-1.049389123916626,0.03865282982587814,-7.82,0.001542374724522233,1067,0.8799999952316284,0.8184,55699,55800,0.0003,50.0,1.4868155717849731,,
1120,52,-1.04758620262146,0.03378774970769882,-7.84,0.0015511648962274194,1071,0.8799999952316284,0.8213333333333334,55899,56000,0.0003,50.0,1.6948771476745605,,
1124,52,-1.0651164054870605,0.05017178878188133,-7.86,0.0015213723527267575,1074,0.8899999856948853,0.8242666666666666,56099,56200,0.0003,50.0,-0.028875231742858887,,
1128,52,-1.1516833305358887,0.017242267727851868,-8.13,0.00150636478792876,1078,0.8799999952316284,0.8271999999999999,56299,56400,0.0003,50.0,-0.5148822069168091,,
1132,52,-1.1326713562011719,0.020325208082795143,-7.76,0.0014629617799073458,1082,0.8700000047683716,0.8301333333333333,56499,56600,0.0003,50.0,-2.024003744125366,,
1136,52,-1.1085290908813477,0.03094136156141758,-7.67,0.001448777737095952,1085,0.8799999952316284,0.8330666666666666,56699,56800,0.0003,50.0,2.251906633377075,,
1140,52,-1.1506882905960083,0.0321674644947052,-7.88,0.0014674199046567082,1089,0.8799999952316284,0.836,56899,57000,0.0003,50.0,-1.4674510955810547,,
1144,52,-1.023386836051941,0.031890757381916046,-8.07,0.0014841179363429546,1093,0.8799999952316284,0.8389333333333333,57099,57200,0.0003,50.0,2.507187604904175,,
1148,52,-0.9589447975158691,0.036717407405376434,-7.95,0.0015064675826579332,1096,0.8799999952316284,0.8418666666666667,57299,57400,0.0003,50.0,3.072681188583374,,
1152,52,-0.9359945058822632,0.02383570745587349,-7.7,0.0014948118478059769,1100,0.8799999952316284,0.8448,57499,57600,0.0003,50.0,0.1740395426750183,,
1156,52,-1.0120428800582886,0.03113749995827675,-7.32,0.0014882161049172282,1104,0.8799999952316284,0.8477333333333333,57699,57800,0.0003,50.0,-1.1915857791900635,,
1160,52,-0.959963858127594,0.03101232647895813,-7.73,0.001451163087040186,1107,0.8899999856948853,0.8506666666666667,57899,58000,0.0003,50.0,2.9352822303771973,,
1164,52,-1.074576735496521,0.024842657148838043,-7.84,0.0014286976074799895,1111,0.8899999856948853,0.8536,58099,58200,0.0003,50.0,-1.0334383249282837,,
1168,52,-1.04574453830719,0.02100992202758789,-8.69,0.0014248061925172806,1115,0.8700000047683716,0.8565333333333333,58299,58400,0.0003,50.0,0.18364131450653076,,
1172,52,-1.0807124376296997,0.02730395458638668,-8.68,0.0014254795387387276,1119,0.8600000143051147,0.8594666666666666,58499,58600,0.0003,50.0,-0.31864863634109497,,
1176,52,-1.0077006816864014,0.028486160561442375,-9.09,0.001390577293932438,1124,0.8600000143051147,0.8623999999999999,58699,58800,0.0003,50.0,-1.5963280200958252,,
1180,52,-1.1166095733642578,0.024665411561727524,-9.14,0.001415690639987588,1127,0.8700000047683716,0.8653333333333333,58899,59000,0.0003,50.0,-0.612779974937439,,
1184,52,-1.1553840637207031,0.02121312916278839,-9.35,0.0014248862862586975,1131,0.8799999952316284,0.8682666666666666,59099,59200,0.0003,50.0,-0.3265254497528076,,
1188,52,-0.9372841119766235,0.02619454264640808,-9.13,0.0014353464357554913,1134,0.8899999856948853,0.8712,59299,59400,0.0003,50.0,-0.2294723391532898,,
1192,52,-1.0661944150924683,0.0369391068816185,-9.32,0.0014230265514925122,1139,0.8799999952316284,0.8741333333333333,59499,59600,0.0003,50.0,-0.7149301171302795,,
1196,52,-1.0014946460723877,0.047865819185972214,-9.83,0.0014452257892116904,1142,0.8600000143051147,0.8770666666666667,59699,59800,0.0003,50.0,2.6573221683502197,,
1200,52,-0.9168891310691833,0.03203717619180679,-10.04,0.0014233373804017901,1147,0.8600000143051147,0.88,59899,60000,0.0003,50.0,0.26519709825515747,0.01963873629837688,1.0
1204,52,-0.9181191921234131,0.04833557829260826,-10.6,0.001432629069313407,1151,0.8399999737739563,0.8829333333333333,60099,60200,0.0003,50.0,3.6669907569885254,,
1208,52,-0.9477218389511108,0.039315178990364075,-10.45,0.001388846430927515,1154,0.8399999737739563,0.8858666666666667,60299,60400,0.0003,50.0,0.3326825797557831,,
1212,52,-0.9792752861976624,0.05170036852359772,-10.68,0.0013373605906963348,1158,0.8399999737739563,0.8887999999999999,60499,60600,0.0003,50.0,-1.220525860786438,,
1216,52,-1.0314245223999023,0.03989601507782936,-10.61,0.0013541209045797586,1161,0.8500000238418579,0.8917333333333333,60699,60800,0.0003,50.0,1.1908174753189087,,
1220,52,-0.93146812915802,0.0322616770863533,-10.83,0.0013661138946190476,1164,0.8500000238418579,0.8946666666666666,60899,61000,0.0003,50.0,0.3255802392959595,,
1224,52,-0.8470926284790039,0.03409066051244736,-11.29,0.001345201046206057,1168,0.8399999737739563,0.8976,61099,61200,0.0003,50.0,-1.4983203411102295,,
1228,52,-1.0589765310287476,0.043719395995140076,-11.35,0.0013849353417754173,1171,0.8500000238418579,0.9005333333333333,61299,61400,0.0003,50.0,-0.6420300006866455,,
1232,52,-0.9237368106842041,0.036301154643297195,-11.95,0.0014005451230332255,1175,0.8500000238418579,0.9034666666666666,61499,61600,0.0003,50.0,-0.42428165674209595,,
1236,52,-0.961375892162323,0.026809025555849075,-12.3,0.0014058516826480627,1178,0.8399999737739563,0.9064,61699,61800,0.0003,50.0,-2.5560061931610107,,
1240,52,-0.8962808847427368,0.03474438190460205,-12.5,0.0013569843722507358,1182,0.8299999833106995,0.9093333333333333,61899,62000,0.0003,50.0,-2.884632110595703,,
1244,52,-1.0276886224746704,0.029737789183855057,-12.54,0.001283813500776887,1185,0.8399999737739563,0.9122666666666667,62099,62200,0.0003,50.0,-3.7554519176483154,,
1248,52,-0.8259838819503784,0.031511761248111725,-13.13,0.001279477495700121,1189,0.8299999833106995,0.9152,62299,62400,0.0003,50.0,1.1958175897598267,,
1252,52,-0.8228788375854492,0.05251365900039673,-13.25,0.0012676827609539032,1192,0.8199999928474426,0.9181333333333334,62499,62600,0.0003,50.0,3.8730368614196777,,
1256,52,-0.8220522999763489,0.036292433738708496,-13.6,0.0012589565012603998,1196,0.800000011920929,0.9210666666666666,62699,62800,0.0003,50.0,1.0152771472930908,,
1260,52,-1.022513508796692,0.03791828826069832,-13.43,0.0012976478319615126,1199,0.7900000214576721,0.9239999999999999,62899,63000,0.0003,50.0,-1.108175277709961,,
1264,52,-0.8366525769233704,0.049966804683208466,-13.42,0.0013353374088183045,1203,0.7799999713897705,0.9269333333333333,63099,63200,0.0003,50.0,0.3205642104148865,,
1268,52,-0.8597627282142639,0.04116370528936386,-12.7,0.0013233110075816512,1206,0.800000011920929,0.9298666666666666,63299,63400,0.0003,50.0,-1.9403215646743774,,
1272,52,-0.7156532406806946,0.038273170590400696,-13.35,0.0013186385622248054,1210,0.7799999713897705,0.9328,63499,63600,0.0003,50.0,0.915374219417572,,
1276,52,-0.7706882357597351,0.05677548050880432,-13.45,0.0012983496999368072,1213,0.7699999809265137,0.9357333333333333,63699,63800,0.0003,50.0,-1.2684801816940308,,
1280,52,-0.7227256894111633,0.03082456812262535,-13.78,0.0013081422075629234,1217,0.7599999904632568,0.9386666666666666,63899,64000,0.0003,50.0,0.4581592082977295,,
1284,52,-0.7698983550071716,0.04627664387226105,-13.99,0.001315250643528998,1221,0.7599999904632568,0.9416,64099,64200,0.0003,50.0,1.005335807800293,,
1288,52,-0.7991253137588501,0.04114622250199318,-14.36,0.0013358952710404992,1224,0.75,0.9445333333333333,64299,64400,0.0003,50.0,0.29494956135749817,,
1292,52,-0.7447290420532227,0.040022112429142,-14.56,0.0013247637543827295,1228,0.75,0.9474666666666667,64499,64600,0.0003,50.0,4.243625640869141,,
1296,52,-0.8661488890647888,0.045939862728118896,-14.26,0.0013327407650649548,1231,0.7699999809265137,0.9504,64699,64800,0.0003,50.0,-5.170831203460693,,
1300,52,-0.8804711699485779,0.02836483344435692,-14.37,0.0013375499984249473,1236,0.7699999809265137,0.9533333333333333,64899,65000,0.0003,50.0,-1.251136302947998,0.016073986842690176,1.0
1304,52,-0.7076761722564697,0.04463176429271698,-14.54,0.0013592075556516647,1240,0.7699999809265137,0.9562666666666666,65099,65200,0.0003,50.0,-1.5728251934051514,,
1308,52,-0.7034233212471008,0.055053792893886566,-14.86,0.001370601006783545,1243,0.7699999809265137,0.9591999999999999,65299,65400,0.0003,50.0,0.19791913032531738,,
1312,52,-0.7180800437927246,0.053858429193496704,-14.88,0.0013539271894842386,1247,0.7799999713897705,0.9621333333333333,65499,65600,0.0003,50.0,-0.9319664239883423,,
1316,52,-0.6487816572189331,0.033254340291023254,-15.23,0.0013232303317636251,1250,0.7699999809265137,0.9650666666666666,65699,65800,0.0003,50.0,3.216977834701538,,
1320,52,-0.7542313933372498,0.04773988202214241,-15.94,0.0013803262263536453,1254,0.75,0.968,65899,66000,0.0003,50.0,-1.890341877937317,,
1324,52,-0.9006313681602478,0.05051287263631821,-15.86,0.001359997782856226,1257,0.7400000095367432,0.9709333333333333,66099,66200,0.0003,50.0,-3.8054635524749756,,
1328,52,-0.7085020542144775,0.046104393899440765,-16.08,0.001297350274398923,1261,0.7300000190734863,0.9738666666666667,66299,66400,0.0003,50.0,-1.8474392890930176,,
1332,52,-0.6477360725402832,0.04241960495710373,-16.19,0.0012834400404244661,1264,0.7300000190734863,0.9768,66499,66600,0.0003,50.0,1.135379433631897,,
1336,52,-0.6921440958976746,0.055727578699588776,-16.78,0.0012458404526114464,1268,0.7200000286102295,0.9797333333333333,66699,66800,0.0003,50.0,-2.9262337684631348,,
1340,52,-0.7258250117301941,0.038089409470558167,-16.46,0.0012726066634058952,1271,0.7300000190734863,0.9826666666666667,66899,67000,0.0003,50.0,0.8059483766555786,,
1344,52,-0.7331165671348572,0.06739448010921478,-16.69,0.0012750301975756884,1275,0.7200000286102295,0.9855999999999999,67099,67200,0.0003,50.0,2.520495653152466,,
1348,52,-0.612857460975647,0.04348880052566528,-16.41,0.0012996039586141706,1278,0.7200000286102295,0.9885333333333333,67299,67400,0.0003,50.0,1.3052070140838623,,
1352,52,-0.5737712383270264,0.05569532513618469,-17.35,0.0013089502463117242,1282,0.7099999785423279,0.9914666666666666,67499,67600,0.0003,50.0,1.3789461851119995,,
1356,52,-0.6169060468673706,0.038753442466259,-17.44,0.0013565231347456574,1285,0.7200000286102295,0.9944,67699,67800,0.0003,50.0,-1.7944183349609375,,
