time/episodes,time/fps,train/actor_loss,train/critic_loss,rollout/ep_rew_mean,train/ent_coef,time/time_elapsed,rollout/success_rate,curriculum/epsilon,train/n_updates,time/total_timesteps,train/learning_rate,rollout/ep_len_mean,train/ent_coef_loss,eval/clean_mean_d,eval/clean_success_rate
684,43,-2.3146119117736816,0.03874717652797699,-2.07,0.0024314974434673786,791,1.0,0.5015999999999999,34099,34200,0.0003,50.0,0.3358742594718933,,
688,43,-2.6031956672668457,0.03264281898736954,-2.05,0.0023961986880749464,795,1.0,0.5045333333333333,34299,34400,0.0003,50.0,-0.2990047335624695,,
692,43,-2.561756134033203,0.031028151512145996,-2.04,0.00236054346896708,800,1.0,0.5074666666666666,34499,34600,0.0003,50.0,-2.394659996032715,,
696,43,-2.4178640842437744,0.032746460288763046,-2.05,0.002299595158547163,805,1.0,0.5104,34699,34800,0.0003,50.0,-1.064239501953125,,
700,43,-2.3819777965545654,0.02986082434654236,-2.03,0.002225835109129548,811,1.0,0.5133333333333333,34899,35000,0.0003,50.0,3.0435242652893066,0.02246219772093582,1.0
704,43,-2.6067538261413574,0.025906383991241455,-2.05,0.0022396084386855364,816,1.0,0.5162666666666667,35099,35200,0.0003,50.0,0.3409544825553894,,
708,43,-2.471575975418091,0.037284642457962036,-2.02,0.0022104205563664436,820,1.0,0.5192,35299,35400,0.0003,50.0,-1.0257084369659424,,
712,43,-2.466675043106079,0.027410339564085007,-2.01,0.002217442961409688,825,1.0,0.5221333333333333,35499,35600,0.0003,50.0,1.3082678318023682,,
716,43,-2.3914401531219482,0.031202737241983414,-2.05,0.0022098019253462553,829,1.0,0.5250666666666667,35699,35800,0.0003,50.0,0.7672473788261414,,
720,43,-2.37956166267395,0.036201342940330505,-2.13,0.0022647681180387735,834,1.0,0.528,35899,36000,0.0003,50.0,0.23770228028297424,,
724,43,-2.331883430480957,0.03689150512218475,-2.12,0.0022457498125731945,839,1.0,0.5309333333333334,36099,36200,0.0003,50.0,0.8388209342956543,,
728,43,-2.216841697692871,0.027437575161457062,-2.14,0.00217541866004467,843,1.0,0.5338666666666666,36299,36400,0.0003,50.0,-1.6380045413970947,,
732,43,-2.4054250717163086,0.02365388721227646,-2.18,0.002132725901901722,848,1.0,0.5367999999999999,36499,36600,0.0003,50.0,0.411581814289093,,
736,43,-2.3383963108062744,0.02987191267311573,-2.22,0.002079324796795845,852,1.0,0.5397333333333333,36699,36800,0.0003,50.0,0.43407848477363586,,
740,43,-2.581676959991455,0.03348686173558235,-2.22,0.002016473328694701,857,1.0,0.5426666666666666,36899,37000,0.0003,50.0,-0.6234681010246277,,
744,43,-2.375214099884033,0.030221939086914062,-2.3,0.0020270422101020813,861,1.0,0.5456,37099,37200,0.0003,50.0,-1.8631651401519775,,
748,43,-2.3093295097351074,0.0298418328166008,-2.35,0.0020373768638819456,866,1.0,0.5485333333333333,37299,37400,0.0003,50.0,0.2970462441444397,,
752,43,-2.373182535171509,0.02591828443109989,-2.34,0.0020792840514332056,870,1.0,0.5514666666666667,37499,37600,0.0003,50.0,-2.4575037956237793,,
756,43,-2.275235652923584,0.029063064604997635,-2.35,0.0020157427061349154,875,1.0,0.5544,37699,37800,0.0003,50.0,-0.04067826271057129,,
760,43,-2.289731979370117,0.026161417365074158,-2.36,0.001992648234590888,879,1.0,0.5573333333333333,37899,38000,0.0003,50.0,1.5336122512817383,,
764,43,-2.3055901527404785,0.03034544736146927,-2.34,0.002021183492615819,884,1.0,0.5602666666666667,38099,38200,0.0003,50.0,0.9842644333839417,,
768,43,-2.3323957920074463,0.02318980172276497,-2.37,0.0020349195692688227,888,1.0,0.5632,38299,38400,0.0003,50.0,0.5950809717178345,,
772,43,-2.281964063644409,0.03479667380452156,-2.41,0.0020370271522551775,893,1.0,0.5661333333333333,38499,38600,0.0003,50.0,0.4841757118701935,,
776,43,-2.2346432209014893,0.030557427555322647,-2.42,0.0019677048549056053,898,1.0,0.5690666666666666,38699,38800,0.0003,50.0,-0.11717557907104492,,
780,43,-2.173095941543579,0.02346879430115223,-2.43,0.0019750306382775307,902,1.0,0.572,38899,39000,0.0003,50.0,0.8945302963256836,,
784,43,-2.3668689727783203,0.025906989350914955,-2.45,0.0019706664606928825,907,1.0,0.5749333333333333,39099,39200,0.0003,50.0,-2.8158438205718994,,
788,43,-2.1813340187072754,0.025777272880077362,-2.49,0.0019331134390085936,912,1.0,0.5778666666666666,39299,39400,0.0003,50.0,-0.9614540338516235,,
792,43,-2.1717724800109863,0.018320176750421524,-2.51,0.0018768694717437029,916,1.0,0.5808,39499,39600,0.0003,50.0,-2.3069443702697754,,
796,43,-2.0467326641082764,0.021606452763080597,-2.56,0.0019200913375243545,921,1.0,0.5837333333333333,39699,39800,0.0003,50.0,3.645953416824341,,
800,43,-2.2548670768737793,0.028166182339191437,-2.57,0.001917246961966157,927,1.0,0.5866666666666667,39899,40000,0.0003,50.0,-3.20575213432312,0.014059987279969623,1.0
804,43,-2.234147071838379,0.026195136830210686,-2.54,0.0019014154095202684,932,1.0,0.5896,40099,40200,0.0003,50.0,0.5014252662658691,,
808,43,-2.1088171005249023,0.028245847672224045,-2.62,0.0019298255210742354,937,1.0,0.5925333333333334,40299,40400,0.0003,50.0,0.1711774468421936,,
812,43,-2.0606272220611572,0.02392646297812462,-2.62,0.001935371314175427,941,1.0,0.5954666666666667,40499,40600,0.0003,50.0,-0.9799926280975342,,
816,43,-2.2262494564056396,0.027020443230867386,-2.6,0.0018974600825458765,946,1.0,0.5983999999999999,40699,40800,0.0003,50.0,-1.7834951877593994,,
820,43,-2.1878774166107178,0.03292030096054077,-2.55,0.0018863988807424903,951,1.0,0.6013333333333333,40899,41000,0.0003,50.0,-0.9313197135925293,,
824,43,-1.9303932189941406,0.028639577329158783,-2.65,0.0019040219485759735,955,0.9900000095367432,0.6042666666666666,41099,41200,0.0003,50.0,-0.9665240049362183,,
828,43,-2.0251667499542236,0.02886861190199852,-2.63,0.0019193196203559637,960,0.9900000095367432,0.6072,41299,41400,0.0003,50.0,3.2938942909240723,,
832,43,-2.265695810317993,0.02854081057012081,-2.6,0.0019568658899515867,964,0.9900000095367432,0.6101333333333333,41499,41600,0.0003,50.0,-0.1631610095500946,,
836,43,-2.1827752590179443,0.020608294755220413,-2.59,0.0019010092364624143,969,0.9800000190734863,0.6130666666666666,41699,41800,0.0003,50.0,-4.576174259185791,,
840,43,-2.1300055980682373,0.01832292415201664,-2.64,0.0018731652526184916,973,0.9800000190734863,0.616,41899,42000,0.0003,50.0,1.1422661542892456,,
844,43,-2.0159218311309814,0.027860373258590698,-2.66,0.0019184055272489786,978,0.9800000190734863,0.6189333333333333,42099,42200,0.0003,50.0,0.49156713485717773,,
848,43,-2.087655544281006,0.022299885749816895,-2.67,0.0019252730999141932,983,0.9800000190734863,0.6218666666666667,42299,42400,0.0003,50.0,-3.637728452682495,,
852,43,-2.1166653633117676,0.021990537643432617,-2.61,0.001903908560052514,988,0.9800000190734863,0.6248,42499,42600,0.0003,50.0,-0.12918394804000854,,
856,43,-1.907544732093811,0.028994444757699966,-2.62,0.0018653287552297115,992,0.9800000190734863,0.6277333333333334,42699,42800,0.0003,50.0,1.0292505025863647,,
860,43,-2.1448042392730713,0.02135603502392769,-2.58,0.00183783657848835,997,0.9800000190734863,0.6306666666666666,42899,43000,0.0003,50.0,-1.9591678380966187,,
864,43,-1.99982488155365,0.020944317802786827,-2.64,0.0018077506683766842,1001,0.9800000190734863,0.6335999999999999,43099,43200,0.0003,50.0,-2.39284610748291,,
868,43,-1.996071696281433,0.03192548826336861,-2.69,0.0017915184143930674,1006,0.9800000190734863,0.6365333333333333,43299,43400,0.0003,50.0,-1.9492442607879639,,
872,43,-2.004671573638916,0.02798207476735115,-2.66,0.0017314308788627386,1011,0.9800000190734863,0.6394666666666666,43499,43600,0.0003,50.0,2.355626106262207,,
876,43,-2.2032957077026367,0.01896657422184944,-2.65,0.0017376788891851902,1015,0.9800000190734863,0.6424,43699,43800,0.0003,50.0,-2.4426472187042236,,
880,43,-1.9568114280700684,0.030220095068216324,-2.73,0.001783268991857767,1020,0.9800000190734863,0.6453333333333333,43899,44000,0.0003,50.0,-1.7155064344406128,,
884,43,-2.015958786010742,0.02656358852982521,-2.81,0.0018271247390657663,1024,0.9800000190734863,0.6482666666666667,44099,44200,0.0003,50.0,4.5577497482299805,,
888,43,-1.9107292890548706,0.023872729390859604,-2.87,0.0019007418304681778,1029,0.9800000190734863,0.6512,44299,44400,0.0003,50.0,1.60507071018219,,
892,43,-2.0474648475646973,0.031346384435892105,-3.14,0.001914650434628129,1033,0.9700000286102295,0.6541333333333333,44499,44600,0.0003,50.0,-2.0822901725769043,,
896,43,-2.000189781188965,0.021481655538082123,-3.18,0.0018878098344430327,1038,0.9700000286102295,0.6570666666666667,44699,44800,0.0003,50.0,-1.6492758989334106,,
900,43,-1.8755494356155396,0.024808300659060478,-3.23,0.0018362002447247505,1044,0.9599999785423279,0.66,44899,45000,0.0003,50.0,2.017890691757202,0.02495460298439544,1.0
904,43,-1.9382318258285522,0.03271924704313278,-3.24,0.0018360461108386517,1049,0.9599999785423279,0.6629333333333333,45099,45200,0.0003,50.0,-0.29343563318252563,,
908,43,-1.9170541763305664,0.027964655309915543,-3.58,0.0018575789872556925,1053,0.9399999976158142,0.6658666666666666,45299,45400,0.0003,50.0,-0.4835304617881775,,
912,43,-1.9516139030456543,0.02431623637676239,-3.62,0.0018256563926115632,1058,0.9399999976158142,0.6688,45499,45600,0.0003,50.0,-2.3428103923797607,,
916,43,-1.825217366218567,0.0291583314538002,-3.58,0.0017779810586944222,1063,0.9399999976158142,0.6717333333333333,45699,45800,0.0003,50.0,-0.9218206405639648,,
920,43,-1.8499255180358887,0.016232546418905258,-3.69,0.001766009721904993,1067,0.9399999976158142,0.6746666666666666,45899,46000,0.0003,50.0,3.8941309452056885,,
924,43,-2.0117287635803223,0.03386548161506653,-3.63,0.001806604559533298,1072,0.949999988079071,0.6776,46099,46200,0.0003,50.0,-1.7633707523345947,,
928,43,-1.7991719245910645,0.02699635550379753,-3.89,0.0018254178576171398,1076,0.9399999976158142,0.6805333333333333,46299,46400,0.0003,50.0,-1.424919605255127,,
932,43,-1.9209318161010742,0.024383332580327988,-3.86,0.0017838311614468694,1081,0.9399999976158142,0.6834666666666667,46499,46600,0.0003,50.0,-2.3358631134033203,,
936,43,-1.9775395393371582,0.02386254072189331,-3.89,0.0017226876225322485,1085,0.949999988079071,0.6864,46699,46800,0.0003,50.0,-2.6555981636047363,,
940,43,-2.038496494293213,0.01897018775343895,-3.86,0.0017365291714668274,1090,0.949999988079071,0.6893333333333334,46899,47000,0.0003,50.0,-1.0995121002197266,,
944,43,-1.7718957662582397,0.030900919809937477,-3.82,0.0017253848491236567,1094,0.949999988079071,0.6922666666666667,47099,47200,0.0003,50.0,4.345884323120117,,
948,43,-2.016979455947876,0.02613932266831398,-3.79,0.0017156425165012479,1099,0.949999988079071,0.6951999999999999,47299,47400,0.0003,50.0,0.3111523389816284,,
952,43,-1.9394173622131348,0.025256041437387466,-3.97,0.0017374732997268438,1103,0.949999988079071,0.6981333333333333,47499,47600,0.0003,50.0,2.372426748275757,,
956,43,-1.8513784408569336,0.028131991624832153,-4.08,0.001767774811014533,1108,0.949999988079071,0.7010666666666666,47699,47800,0.0003,50.0,-1.1776163578033447,,
960,43,-1.929856538772583,0.018686695024371147,-4.15,0.0017305939691141248,1112,0.949999988079071,0.704,47899,48000,0.0003,50.0,-1.3949017524719238,,
964,43,-1.8660978078842163,0.025273751467466354,-4.27,0.0017403456149622798,1117,0.9399999976158142,0.7069333333333333,48099,48200,0.0003,50.0,-0.06415694952011108,,
968,43,-1.9117321968078613,0.02924945019185543,-4.3,0.0017186139011755586,1121,0.9399999976158142,0.7098666666666666,48299,48400,0.0003,50.0,0.4303157925605774,,
972,43,-1.893952488899231,0.02919284999370575,-4.41,0.001691713579930365,1126,0.9399999976158142,0.7128,48499,48600,0.0003,50.0,-3.9248642921447754,,
976,43,-1.8865485191345215,0.02580150216817856,-4.51,0.0016946782125160098,1130,0.9399999976158142,0.7157333333333333,48699,48800,0.0003,50.0,-1.1963274478912354,,
980,43,-1.7528643608093262,0.04286537319421768,-4.6,0.0017196107655763626,1135,0.9399999976158142,0.7186666666666667,48899,49000,0.0003,50.0,0.9715195894241333,,
984,43,-1.8311920166015625,0.022896042093634605,-4.51,0.0017437356291338801,1139,0.9399999976158142,0.7216,49099,49200,0.0003,50.0,1.4984757900238037,,
988,43,-1.844598650932312,0.027671964839100838,-4.57,0.0017765953671187162,1144,0.9399999976158142,0.7245333333333334,49299,49400,0.0003,50.0,-0.5933816432952881,,
992,43,-1.9760159254074097,0.020499300211668015,-4.38,0.0017535863444209099,1148,0.949999988079071,0.7274666666666666,49499,49600,0.0003,50.0,-3.7910959720611572,,
996,43,-1.940802812576294,0.0209883414208889,-4.34,0.0016862876946106553,1153,0.949999988079071,0.7303999999999999,49699,49800,0.0003,50.0,-2.56709885597229,,
1000,43,-1.853467583656311,0.02720899134874344,-4.37,0.0016255495138466358,1160,0.9599999785423279,0.7333333333333333,49899,50000,0.0003,50.0,-1.2969794273376465,0.015645456133980367,1.0
1004,43,-1.9008463621139526,0.025816019624471664,-4.47,0.0016000631731003523,1164,0.9599999785423279,0.7362666666666666,50099,50200,0.0003,50.0,-1.3755779266357422,,
1008,43,-1.7648371458053589,0.03187616541981697,-4.17,0.00155541708227247,1169,0.9800000190734863,0.7392,50299,50400,0.0003,50.0,-2.0773940086364746,,
1012,43,-1.7036821842193604,0.03220217674970627,-4.16,0.0015737563371658325,1174,0.9800000190734863,0.7421333333333333,50499,50600,0.0003,50.0,2.2849931716918945,,
1016,43,-1.779611587524414,0.025670304894447327,-4.52,0.0016289466293528676,1179,0.9700000286102295,0.7450666666666667,50699,50800,0.0003,50.0,0.21654152870178223,,
1020,43,-1.724621295928955,0.018059369176626205,-4.45,0.0016668016323819757,1184,0.9700000286102295,0.748,50899,51000,0.0003,50.0,2.2121806144714355,,
1024,43,-1.7392079830169678,0.027813617140054703,-4.79,0.0017052931943908334,1188,0.9599999785423279,0.7509333333333333,51099,51200,0.0003,50.0,1.0401859283447266,,
1028,43,-1.8158149719238281,0.03183133155107498,-4.78,0.0016378575237467885,1193,0.9700000286102295,0.7538666666666667,51299,51400,0.0003,50.0,-0.6876737475395203,,
1032,43,-1.7772883176803589,0.02603878825902939,-5.03,0.0015838434919714928,1198,0.9700000286102295,0.7568,51499,51600,0.0003,50.0,-2.4378654956817627,,
1036,43,-1.6650948524475098,0.03275167942047119,-5.3,0.001596100628376007,1202,0.949999988079071,0.7597333333333333,51699,51800,0.0003,50.0,3.454557418823242,,
1040,43,-1.6865668296813965,0.036383770406246185,-5.66,0.0016197480726987123,1207,0.9300000071525574,0.7626666666666666,51899,52000,0.0003,50.0,3.683152675628662,,
1044,43,-1.746146321296692,0.030948728322982788,-5.96,0.0015842793509364128,1212,0.9300000071525574,0.7656,52099,52200,0.0003,50.0,-0.8938409686088562,,
1048,43,-1.7554787397384644,0.022491134703159332,-5.93,0.0015667047118768096,1216,0.9300000071525574,0.7685333333333333,52299,52400,0.0003,50.0,-4.861974716186523,,
1052,43,-1.6404163837432861,0.02483336441218853,-5.98,0.0015143105993047357,1221,0.9300000071525574,0.7714666666666666,52499,52600,0.0003,50.0,-0.7229691743850708,,
1056,43,-1.658149003982544,0.03788187354803085,-6.01,0.0015447941841557622,1226,0.9300000071525574,0.7744,52699,52800,0.0003,50.0,-0.7732256650924683,,
1060,43,-1.6249935626983643,0.030147338286042213,-6.14,0.0015081343008205295,1231,0.9200000166893005,0.7773333333333333,52899,53000,0.0003,50.0,-0.4508412182331085,,
1064,43,-1.6683207750320435,0.030156534165143967,-5.95,0.0014856933848932385,1235,0.9300000071525574,0.7802666666666667,53099,53200,0.0003,50.0,1.083831787109375,,
1068,43,-1.5857771635055542,0.03297519311308861,-6.02,0.0014373942976817489,1240,0.9300000071525574,0.7832,53299,53400,0.0003,50.0,2.239732265472412,,
1072,43,-1.5628639459609985,0.01805844157934189,-6.19,0.0014753129798918962,1245,0.9300000071525574,0.7861333333333334,53499,53600,0.0003,50.0,-1.9966827630996704,,
1076,43,-1.5121707916259766,0.028597334399819374,-6.12,0.0014751377748325467,1249,0.9300000071525574,0.7890666666666667,53699,53800,0.0003,50.0,3.7130701541900635,,
1080,43,-1.5682109594345093,0.035288386046886444,-6.01,0.0014843011740595102,1254,0.9300000071525574,0.7919999999999999,53899,54000,0.0003,50.0,1.639888048171997,,
1084,43,-1.7003389596939087,0.027973387390375137,-6.16,0.0014864119002595544,1259,0.9200000166893005,0.7949333333333333,54099,54200,0.0003,50.0,-1.0068638324737549,,
1088,43,-1.5780260562896729,0.03936395049095154,-6.42,0.0014843656681478024,1263,0.9200000166893005,0.7978666666666666,54299,54400,0.0003,50.0,0.7759238481521606,,
1092,43,-1.6640182733535767,0.024382608011364937,-6.7,0.0014549614861607552,1268,0.9200000166893005,0.8008,54499,54600,0.0003,50.0,-2.4020628929138184,,
1096,43,-1.746635913848877,0.0223843976855278,-6.76,0.0013877726159989834,1273,0.9200000166893005,0.8037333333333333,54699,54800,0.0003,50.0,-1.3506386280059814,,
1100,42,-1.65205979347229,0.030076248571276665,-6.8,0.001341325929388404,1280,0.9200000166893005,0.8066666666666666,54899,55000,0.0003,50.0,1.6674494743347168,0.020609306827398324,1.0
1104,42,-1.5088211297988892,0.02908593788743019,-6.72,0.0013827815419062972,1284,0.9200000166893005,0.8096,55099,55200,0.0003,50.0,-2.3750789165496826,,
1108,42,-1.5630117654800415,0.023863062262535095,-6.88,0.0013375193811953068,1289,0.9200000166893005,0.8125333333333333,55299,55400,0.0003,50.0,-2.7092528343200684,,
1112,42,-1.4801054000854492,0.028197918087244034,-7.04,0.0013585168635472655,1294,0.9100000262260437,0.8154666666666667,55499,55600,0.0003,50.0,4.803647994995117,,
1116,42,-1.5883148908615112,0.02323257178068161,-6.84,0.001351917628198862,1298,0.9200000166893005,0.8184,55699,55800,0.0003,50.0,-0.5585653185844421,,
1120,42,-1.3460090160369873,0.022327031940221786,-6.85,0.001335485139861703,1303,0.9200000166893005,0.8213333333333334,55899,56000,0.0003,50.0,-0.28166353702545166,,
1124,42,-1.4639760255813599,0.03201967105269432,-6.64,0.0012891411315649748,1308,0.9200000166893005,0.8242666666666666,56099,56200,0.0003,50.0,0.009238526225090027,,
1128,42,-1.617510199546814,0.02677534520626068,-6.72,0.0012865785975009203,1313,0.9200000166893005,0.8271999999999999,56299,56400,0.0003,50.0,0.6661789417266846,,
1132,42,-1.536895513534546,0.03190381079912186,-6.76,0.001293583307415247,1317,0.9200000166893005,0.8301333333333333,56499,56600,0.0003,50.0,-1.9157415628433228,,
1136,42,-1.479962706565857,0.025478335097432137,-6.61,0.0012867694022133946,1322,0.9399999976158142,0.8330666666666666,56699,56800,0.0003,50.0,-2.1537926197052,,
1140,42,-1.4558899402618408,0.027175642549991608,-6.62,0.001266854233108461,1327,0.9599999785423279,0.836,56899,57000,0.0003,50.0,1.2119526863098145,,
1144,42,-1.4301971197128296,0.04484901949763298,-6.95,0.0012798436218872666,1331,0.949999988079071,0.8389333333333333,57099,57200,0.0003,50.0,0.8900642991065979,,
1148,42,-1.3089299201965332,0.019046861678361893,-7.12,0.001260873512364924,1336,0.9399999976158142,0.8418666666666667,57299,57400,0.0003,50.0,3.5560531616210938,,
1152,42,-1.3844032287597656,0.025419849902391434,-7.44,0.0012540422612801194,1340,0.9300000071525574,0.8448,57499,57600,0.0003,50.0,2.3415687084198,,
1156,42,-1.4124081134796143,0.03140042722225189,-7.7,0.0012661217479035258,1345,0.9200000166893005,0.8477333333333333,57699,57800,0.0003,50.0,3.007068634033203,,
1160,42,-1.3605842590332031,0.029611550271511078,-7.69,0.0012508704094216228,1350,0.9200000166893005,0.8506666666666667,57899,58000,0.0003,50.0,0.2565411627292633,,
1164,42,-1.4177759885787964,0.03249041736125946,-7.74,0.0012375907972455025,1354,0.9200000166893005,0.8536,58099,58200,0.0003,50.0,0.6443613767623901,,
1168,42,-1.5532766580581665,0.03763602674007416,-7.73,0.0012220425996929407,1359,0.9200000166893005,0.8565333333333333,58299,58400,0.0003,50.0,-3.439614772796631,,
1172,42,-1.3313385248184204,0.024429647251963615,-7.59,0.0012390859192237258,1363,0.9200000166893005,0.8594666666666666,58499,58600,0.0003,50.0,-1.8400017023086548,,
1176,42,-1.2011170387268066,0.027751479297876358,-8.19,0.0012126123765483499,1368,0.8899999856948853,0.8623999999999999,58699,58800,0.0003,50.0,-2.669508934020996,,
1180,42,-1.3482155799865723,0.030782455578446388,-8.67,0.0011931740446016192,1373,0.8799999952316284,0.8653333333333333,58899,59000,0.0003,50.0,2.6359329223632812,,
1184,42,-1.3574753999710083,0.029680822044610977,-8.56,0.0012095430865883827,1377,0.8899999856948853,0.8682666666666666,59099,59200,0.0003,50.0,-2.2549819946289062,,
1188,42,-1.3788851499557495,0.03624861314892769,-8.77,0.0012196244206279516,1382,0.8799999952316284,0.8712,59299,59400,0.0003,50.0,0.6792823076248169,,
1192,42,-1.2694354057312012,0.041496653109788895,-9.07,0.0012133169220760465,1386,0.8799999952316284,0.8741333333333333,59499,59600,0.0003,50.0,-0.3722083270549774,,
1196,42,-1.4147610664367676,0.03926093131303787,-9.48,0.0012384462170302868,1391,0.8799999952316284,0.8770666666666667,59699,59800,0.0003,50.0,1.1042715311050415,,
1200,42,-1.5043909549713135,0.04440990835428238,-9.71,0.0012399128172546625,1398,0.8700000047683716,0.88,59899,60000,0.0003,50.0,-3.317659854888916,0.01780775547417234,1.0
1204,42,-1.3075313568115234,0.04329874366521835,-9.92,0.0012197488686069846,1402,0.8700000047683716,0.8829333333333333,60099,60200,0.0003,50.0,-2.8841381072998047,,
1208,42,-1.2569878101348877,0.029431775212287903,-10.24,0.0012187379179522395,1407,0.8500000238418579,0.8858666666666667,60299,60400,0.0003,50.0,1.6015487909317017,,
1212,42,-1.139371633529663,0.04087899625301361,-10.44,0.001202027196995914,1412,0.8500000238418579,0.8887999999999999,60499,60600,0.0003,50.0,0.6525084972381592,,
1216,42,-1.2638537883758545,0.031012918800115585,-10.83,0.0011906222207471728,1416,0.8399999737739563,0.8917333333333333,60699,60800,0.0003,50.0,-3.15004301071167,,
1220,42,-1.2502741813659668,0.03622050955891609,-11.1,0.0011594041716307402,1421,0.8199999928474426,0.8946666666666666,60899,61000,0.0003,50.0,-3.253507614135742,,
1224,42,-1.1996877193450928,0.05831373482942581,-11.29,0.001172040356323123,1425,0.8299999833106995,0.8976,61099,61200,0.0003,50.0,2.0762815475463867,,
1228,42,-1.291550636291504,0.027412094175815582,-11.3,0.0011912861373275518,1430,0.8299999833106995,0.9005333333333333,61299,61400,0.0003,50.0,-0.6132131218910217,,
1232,42,-1.1788734197616577,0.025333087891340256,-11.5,0.0011827517300844193,1435,0.8199999928474426,0.9034666666666666,61499,61600,0.0003,50.0,-0.37901556491851807,,
1236,42,-1.3020472526550293,0.022856425493955612,-11.93,0.0011776778846979141,1439,0.8100000023841858,0.9064,61699,61800,0.0003,50.0,-3.479966163635254,,
1240,42,-1.1319172382354736,0.040485575795173645,-12.47,0.0011542212450876832,1444,0.7900000214576721,0.9093333333333333,61899,62000,0.0003,50.0,-2.04742693901062,,
1244,42,-1.1537104845046997,0.04124490171670914,-12.66,0.0011576684191823006,1448,0.7900000214576721,0.9122666666666667,62099,62200,0.0003,50.0,-1.53041410446167,,
1248,42,-1.2219862937927246,0.03704391047358513,-12.99,0.0011195404222235084,1453,0.7900000214576721,0.9152,62299,62400,0.0003,50.0,-0.9696921110153198,,
1252,42,-1.237608790397644,0.04836171120405197,-12.6,0.001152748242020607,1457,0.800000011920929,0.9181333333333334,62499,62600,0.0003,50.0,-2.4126338958740234,,
1256,42,-1.1349472999572754,0.03919766843318939,-12.81,0.0011779608903452754,1462,0.800000011920929,0.9210666666666666,62699,62800,0.0003,50.0,-1.4627501964569092,,
1260,42,-1.0405882596969604,0.04413766413927078,-13.0,0.0011765905655920506,1467,0.8100000023841858,0.9239999999999999,62899,63000,0.0003,50.0,2.8824310302734375,,
1264,42,-1.2829962968826294,0.03428621590137482,-13.86,0.0011562086874619126,1471,0.7900000214576721,0.9269333333333333,63099,63200,0.0003,50.0,-4.572532653808594,,
1268,42,-1.0917799472808838,0.04357341676950455,-14.27,0.001148109557107091,1476,0.7900000214576721,0.9298666666666666,63299,63400,0.0003,50.0,-2.882544994354248,,
1272,42,-1.0023534297943115,0.04264078661799431,-14.62,0.0011361321667209268,1480,0.7799999713897705,0.9328,63499,63600,0.0003,50.0,2.9688661098480225,,
1276,42,-0.9886206984519958,0.05104716867208481,-14.89,0.0011558542028069496,1485,0.7900000214576721,0.9357333333333333,63699,63800,0.0003,50.0,1.804378628730774,,
1280,42,-0.9804970026016235,0.041778385639190674,-15.09,0.0011768352705985308,1489,0.7900000214576721,0.9386666666666666,63899,64000,0.0003,50.0,4.085230350494385,,
1284,42,-1.0523135662078857,0.0494508370757103,-15.13,0.0012176817981526256,1494,0.7900000214576721,0.9416,64099,64200,0.0003,50.0,0.7341563701629639,,
1288,42,-1.105345368385315,0.04176304116845131,-15.11,0.001235023490153253,1499,0.800000011920929,0.9445333333333333,64299,64400,0.0003,50.0,-2.5406627655029297,,
1292,42,-1.0835216045379639,0.041139185428619385,-15.13,0.0012226051185280085,1504,0.7900000214576721,0.9474666666666667,64499,64600,0.0003,50.0,0.4446943998336792,,
1296,42,-1.0365289449691772,0.04136507958173752,-14.85,0.0012847534380853176,1508,0.7799999713897705,0.9504,64699,64800,0.0003,50.0,1.0799055099487305,,
1300,42,-1.133764624595642,0.046186212450265884,-14.78,0.001301610842347145,1515,0.7900000214576721,0.9533333333333333,64899,65000,0.0003,50.0,-1.459446668624878,0.016861584209339406,1.0
1304,42,-0.8831868171691895,0.03799170255661011,-14.75,0.001325153629295528,1520,0.7900000214576721,0.9562666666666666,65099,65200,0.0003,50.0,4.1168718338012695,,
1308,42,-0.954649031162262,0.0315481498837471,-14.34,0.001322650583460927,1525,0.800000011920929,0.9591999999999999,65299,65400,0.0003,50.0,3.7804512977600098,,
1312,42,-1.042716145515442,0.06426490843296051,-14.36,0.0013183166738599539,1529,0.800000011920929,0.9621333333333333,65499,65600,0.0003,50.0,-2.3445138931274414,,
1316,42,-1.1466032266616821,0.04103989899158478,-14.85,0.0013087879633530974,1534,0.800000011920929,0.9650666666666666,65699,65800,0.0003,50.0,-0.9689810276031494,,
1320,42,-0.8890617489814758,0.04187604784965515,-14.55,0.001293553737923503,1539,0.8199999928474426,0.968,65899,66000,0.0003,50.0,3.0346500873565674,,
1324,42,-0.912462592124939,0.04792027175426483,-14.95,0.0013109184801578522,1543,0.800000011920929,0.9709333333333333,66099,66200,0.0003,50.0,-1.772550344467163,,
1328,42,-0.8526983857154846,0.0433623269200325,-15.02,0.0012908069184049964,1548,0.7900000214576721,0.9738666666666667,66299,66400,0.0003,50.0,1.7347893714904785,,
1332,42,-1.022632122039795,0.05485716462135315,-15.46,0.0013127306010574102,1552,0.7799999713897705,0.9768,66499,66600,0.0003,50.0,0.2860027849674225,,
1336,42,-0.852041482925415,0.04777307063341141,-15.56,0.0013145371340215206,1557,0.7699999809265137,0.9797333333333333,66699,66800,0.0003,50.0,1.0977280139923096,,
1340,42,-0.9040873050689697,0.04818028211593628,-15.66,0.001331272884272039,1562,0.7699999809265137,0.9826666666666667,66899,67000,0.0003,50.0,-4.049548625946045,,
1344,42,-0.8773181438446045,0.04138874262571335,-15.43,0.0013119615614414215,1566,0.7699999809265137,0.9855999999999999,67099,67200,0.0003,50.0,3.202413320541382,,
