time/episodes,rollout/success_rate,train/ent_coef_loss,rollout/ep_rew_mean,time/fps,curriculum/epsilon,train/critic_loss,train/ent_coef,train/learning_rate,train/n_updates,rollout/ep_len_mean,time/total_timesteps,train/actor_loss,time/time_elapsed,eval/clean_mean_d,eval/clean_success_rate
1356,0.41999998688697815,0.9134507775306702,-27.12,19,1.1,0.7982973456382751,0.005654557142406702,0.0003,67699,50.0,67800,-4.6457977294921875,3454,,
1360,0.4000000059604645,-1.1672102212905884,-28.22,19,1.1,0.9444926977157593,0.005479693878442049,0.0003,67899,50.0,68000,-4.962623119354248,3467,,
1364,0.4000000059604645,-1.5100219249725342,-28.27,19,1.1,0.7748682498931885,0.005449969321489334,0.0003,68099,50.0,68200,-4.478903293609619,3480,,
1368,0.38999998569488525,-1.1844773292541504,-28.93,19,1.1,0.7777693271636963,0.0052017755806446075,0.0003,68299,50.0,68400,-5.444940567016602,3493,,
1372,0.4000000059604645,0.9289445877075195,-28.71,19,1.1,1.6622779369354248,0.005118669010698795,0.0003,68499,50.0,68600,-4.5573272705078125,3506,,
1376,0.38999998569488525,-1.8251526355743408,-29.49,19,1.1,1.0878970623016357,0.005353032611310482,0.0003,68699,50.0,68800,-5.617563247680664,3519,,
1380,0.3799999952316284,-0.6618635654449463,-29.97,19,1.1,1.0624818801879883,0.005377521272748709,0.0003,68899,50.0,69000,-5.2143449783325195,3532,,
1384,0.3700000047683716,1.1691845655441284,-30.45,19,1.1,1.0117055177688599,0.005329938605427742,0.0003,69099,50.0,69200,-3.7672533988952637,3545,,
1388,0.3700000047683716,0.3528227210044861,-30.75,19,1.1,1.1704680919647217,0.005251178052276373,0.0003,69299,50.0,69400,-4.551161766052246,3558,,
1392,0.3499999940395355,-0.052379310131073,-31.37,19,1.1,1.7179582118988037,0.0053174314089119434,0.0003,69499,50.0,69600,-4.754380226135254,3571,,
1396,0.3700000047683716,0.9215997457504272,-30.35,19,1.1,1.3150497674942017,0.005282223224639893,0.0003,69699,50.0,69800,-5.262057304382324,3585,,
1400,0.3400000035762787,1.6865904331207275,-31.06,19,1.1,0.9539563059806824,0.005324972327798605,0.0003,69899,50.0,70000,-5.087193489074707,3602,0.021579074653960195,1.0
1404,0.3400000035762787,-0.40298664569854736,-31.37,19,1.1,0.8258603811264038,0.005433062091469765,0.0003,70099,50.0,70200,-4.774667739868164,3615,,
1408,0.36000001430511475,0.026394546031951904,-31.07,19,1.1,1.4116252660751343,0.005599013064056635,0.0003,70299,50.0,70400,-4.909196853637695,3629,,
1412,0.3799999952316284,-0.737026572227478,-30.75,19,1.1,1.4558489322662354,0.005760532338172197,0.0003,70499,50.0,70600,-5.618410110473633,3642,,
1416,0.3700000047683716,2.3772006034851074,-30.97,19,1.1,1.135854959487915,0.005727994721382856,0.0003,70699,50.0,70800,-4.421232223510742,3656,,
1420,0.3799999952316284,0.5773091316223145,-30.45,19,1.1,1.836722493171692,0.005766028538346291,0.0003,70899,50.0,71000,-4.455155849456787,3670,,
1424,0.3700000047683716,2.2286694049835205,-30.83,19,1.1,1.356256127357483,0.005670514889061451,0.0003,71099,50.0,71200,-4.062288284301758,3683,,
1428,0.4000000059604645,-0.2505452036857605,-30.12,19,1.1,0.9700220823287964,0.0058089192025363445,0.0003,71299,50.0,71400,-5.979227066040039,3696,,
1432,0.38999998569488525,0.572055459022522,-30.5,19,1.1,1.5384737253189087,0.005800079088658094,0.0003,71499,50.0,71600,-5.1696014404296875,3709,,
1436,0.4000000059604645,-1.304159164428711,-30.41,19,1.1,1.717404842376709,0.005728535819798708,0.0003,71699,50.0,71800,-5.149307727813721,3723,,
1440,0.4099999964237213,1.815324306488037,-29.96,19,1.1,0.9196293354034424,0.005801057908684015,0.0003,71899,50.0,72000,-4.241888523101807,3736,,
1444,0.4000000059604645,0.8977596759796143,-29.99,19,1.1,0.9601038694381714,0.006175441667437553,0.0003,72099,50.0,72200,-6.194449424743652,3749,,
1448,0.4000000059604645,2.5360090732574463,-29.94,19,1.1,1.1973488330841064,0.006279004737734795,0.0003,72299,50.0,72400,-5.34942102432251,3762,,
1452,0.38999998569488525,1.5459675788879395,-31.06,19,1.1,1.1541879177093506,0.006117154378443956,0.0003,72499,50.0,72600,-6.43410062789917,3775,,
1456,0.3700000047683716,1.8487657308578491,-32.04,19,1.1,1.0002421140670776,0.006354268174618483,0.0003,72699,50.0,72800,-4.869811534881592,3788,,
1460,0.36000001430511475,1.7128913402557373,-32.53,19,1.1,1.2652902603149414,0.006301500368863344,0.0003,72899,50.0,73000,-5.877778053283691,3801,,
1464,0.3499999940395355,-1.972305417060852,-32.93,19,1.1,1.0955610275268555,0.006217952352017164,0.0003,73099,50.0,73200,-6.596060752868652,3815,,
1468,0.36000001430511475,-0.4097883701324463,-32.64,19,1.1,1.1605714559555054,0.005945905577391386,0.0003,73299,50.0,73400,-5.968339920043945,3828,,
1472,0.3499999940395355,1.082051157951355,-32.95,19,1.1,1.083742618560791,0.006060825195163488,0.0003,73499,50.0,73600,-5.622422695159912,3841,,
1476,0.3400000035762787,-1.4531270265579224,-33.18,19,1.1,1.4869587421417236,0.006219790782779455,0.0003,73699,50.0,73800,-6.075051307678223,3854,,
1480,0.3499999940395355,1.306704044342041,-32.79,19,1.1,1.1982266902923584,0.006278115790337324,0.0003,73899,50.0,74000,-4.595623970031738,3867,,
1484,0.3499999940395355,-3.095074415206909,-32.38,19,1.1,1.0925283432006836,0.006399648264050484,0.0003,74099,50.0,74200,-7.255503177642822,3880,,
1488,0.3499999940395355,1.091123342514038,-32.15,19,1.1,1.2466541528701782,0.006270268466323614,0.0003,74299,50.0,74400,-6.056037902832031,3894,,
1492,0.3799999952316284,-0.9594312310218811,-31.04,19,1.1,1.617912769317627,0.00631365180015564,0.0003,74499,50.0,74600,-6.899503707885742,3907,,
1496,0.3799999952316284,0.6325995922088623,-31.17,19,1.1,2.099569797515869,0.0063477386720478535,0.0003,74699,50.0,74800,-6.188043594360352,3920,,
1500,0.38999998569488525,0.0765051394701004,-30.6,19,1.1,1.577796220779419,0.006315756123512983,0.0003,74899,50.0,75000,-5.560772895812988,3938,0.03121867130648413,1.0
1504,0.3700000047683716,1.1577880382537842,-31.19,19,1.1,1.2220416069030762,0.006427220534533262,0.0003,75099,50.0,75200,-5.773902416229248,3951,,
1508,0.36000001430511475,0.9933232069015503,-31.53,19,1.1,1.2257556915283203,0.00649541150778532,0.0003,75299,50.0,75400,-5.922719955444336,3965,,
1512,0.3499999940395355,2.8257803916931152,-31.83,19,1.1,1.3416485786437988,0.006761261727660894,0.0003,75499,50.0,75600,-5.320212364196777,3978,,
1516,0.3400000035762787,-0.2144055962562561,-32.59,18,1.1,1.2190479040145874,0.0069595337845385075,0.0003,75699,50.0,75800,-6.197552680969238,3992,,
1520,0.33000001311302185,0.7054882645606995,-33.08,18,1.1,1.8267425298690796,0.007206907030194998,0.0003,75899,50.0,76000,-6.432730674743652,4005,,
1524,0.33000001311302185,-1.6008433103561401,-33.12,18,1.1,1.5118721723556519,0.007213164120912552,0.0003,76099,50.0,76200,-5.9598212242126465,4018,,
1528,0.30000001192092896,-1.726823329925537,-34.45,18,1.1,1.8394367694854736,0.007022916804999113,0.0003,76299,50.0,76400,-6.763580799102783,4031,,
1532,0.3100000023841858,-0.24993474781513214,-34.0,18,1.1,2.202122211456299,0.007057211361825466,0.0003,76499,50.0,76600,-6.410164833068848,4044,,
1536,0.28999999165534973,0.9887726306915283,-34.56,18,1.1,1.1907950639724731,0.007175784558057785,0.0003,76699,50.0,76800,-6.781048774719238,4058,,
1540,0.27000001072883606,2.0291104316711426,-35.45,18,1.1,1.270316243171692,0.007411080878227949,0.0003,76899,50.0,77000,-5.66323709487915,4071,,
1544,0.28999999165534973,2.5802206993103027,-34.91,18,1.1,1.5716418027877808,0.0074595860205590725,0.0003,77099,50.0,77200,-5.7158708572387695,4084,,
1548,0.30000001192092896,-0.4990720748901367,-34.65,18,1.1,1.5310547351837158,0.007457434199750423,0.0003,77299,50.0,77400,-7.827747821807861,4097,,
1552,0.3199999928474426,0.34368896484375,-34.16,18,1.1,1.6143832206726074,0.007527375593781471,0.0003,77499,50.0,77600,-5.896125316619873,4110,,
1556,0.3199999928474426,1.823906421661377,-33.68,18,1.1,1.825007677078247,0.007663723547011614,0.0003,77699,50.0,77800,-5.152951240539551,4123,,
1560,0.3400000035762787,-1.414750576019287,-32.75,18,1.1,1.6283938884735107,0.007525886408984661,0.0003,77899,50.0,78000,-6.937797546386719,4136,,
1564,0.3400000035762787,-1.9143568277359009,-32.85,18,1.1,1.523241639137268,0.0073120612651109695,0.0003,78099,50.0,78200,-6.368760585784912,4149,,
1568,0.3499999940395355,0.8971250057220459,-32.35,18,1.1,1.6985589265823364,0.007277919445186853,0.0003,78299,50.0,78400,-5.029065132141113,4163,,
1572,0.3700000047683716,-2.466616630554199,-31.56,18,1.1,1.192328691482544,0.007320165168493986,0.0003,78499,50.0,78600,-7.510149002075195,4176,,
1576,0.3700000047683716,-0.7307974696159363,-31.56,18,1.1,1.1359251737594604,0.007371863815933466,0.0003,78699,50.0,78800,-7.696865081787109,4189,,
1580,0.3700000047683716,1.4239411354064941,-31.37,18,1.1,1.2837868928909302,0.007328931707888842,0.0003,78899,50.0,79000,-6.219728469848633,4202,,
1584,0.36000001430511475,-0.14422555267810822,-32.26,18,1.1,1.7234808206558228,0.007416991982609034,0.0003,79099,50.0,79200,-7.420424938201904,4215,,
1588,0.36000001430511475,-0.054302312433719635,-32.64,18,1.1,1.5647306442260742,0.007432452868670225,0.0003,79299,50.0,79400,-7.240525245666504,4228,,
1592,0.3499999940395355,-0.939741849899292,-33.54,18,1.1,1.743232250213623,0.007587122730910778,0.0003,79499,50.0,79600,-7.976058006286621,4242,,
1596,0.33000001311302185,-0.16220447421073914,-34.35,18,1.1,2.3825478553771973,0.0076393806375563145,0.0003,79699,50.0,79800,-6.859107971191406,4255,,
1600,0.3199999928474426,0.4499756097793579,-35.04,18,1.1,2.094437599182129,0.007800952531397343,0.0003,79899,50.0,80000,-6.297026634216309,4272,0.024669181418133512,1.0
1604,0.3199999928474426,0.18595877289772034,-35.06,18,1.1,1.6105132102966309,0.007987508550286293,0.0003,80099,50.0,80200,-6.90051794052124,4286,,
1608,0.3100000023841858,-0.7613389492034912,-35.71,18,1.1,2.8082118034362793,0.008124957792460918,0.0003,80299,50.0,80400,-7.204014778137207,4300,,
1612,0.3100000023841858,0.44891074299812317,-35.4,18,1.1,1.424640417098999,0.008075048215687275,0.0003,80499,50.0,80600,-5.5368571281433105,4313,,
1616,0.3199999928474426,-2.127183437347412,-34.94,18,1.1,1.5606496334075928,0.007862286642193794,0.0003,80699,50.0,80800,-7.38621187210083,4327,,
1620,0.3199999928474426,0.517824649810791,-34.92,18,1.1,2.042504072189331,0.007910276763141155,0.0003,80899,50.0,81000,-7.022458076477051,4340,,
1624,0.3199999928474426,0.9862905740737915,-34.85,18,1.1,1.7520062923431396,0.00798252783715725,0.0003,81099,50.0,81200,-6.735857009887695,4353,,
1628,0.33000001311302185,-1.6619281768798828,-34.44,18,1.1,1.719954013824463,0.007910465821623802,0.0003,81299,50.0,81400,-6.083394527435303,4366,,
1632,0.33000001311302185,-1.4829027652740479,-34.49,18,1.1,2.698586940765381,0.00799498800188303,0.0003,81499,50.0,81600,-6.915635108947754,4379,,
1636,0.33000001311302185,-1.3368401527404785,-34.36,18,1.1,1.7420449256896973,0.007914208807051182,0.0003,81699,50.0,81800,-7.0891337394714355,4392,,
1640,0.3199999928474426,-2.5972893238067627,-34.79,18,1.1,1.281078815460205,0.007839749567210674,0.0003,81899,50.0,82000,-6.742613315582275,4405,,
1644,0.3199999928474426,0.08080148696899414,-34.92,18,1.1,2.456566333770752,0.007740839384496212,0.0003,82099,50.0,82200,-6.976505279541016,4419,,
1648,0.3199999928474426,1.3653277158737183,-34.98,18,1.1,2.0236635208129883,0.007780464831739664,0.0003,82299,50.0,82400,-6.181421279907227,4432,,
1652,0.30000001192092896,-1.052755355834961,-35.58,18,1.1,1.6628224849700928,0.007739318534731865,0.0003,82499,50.0,82600,-6.440261363983154,4445,,
1656,0.30000001192092896,1.043163537979126,-35.96,18,1.1,2.1870391368865967,0.007713161408901215,0.0003,82699,50.0,82800,-5.933173656463623,4458,,
1660,0.30000001192092896,1.4574319124221802,-36.26,18,1.1,3.2665352821350098,0.007688506972044706,0.0003,82899,50.0,83000,-7.415221214294434,4471,,
1664,0.3100000023841858,-0.07301628589630127,-35.68,18,1.1,2.4159884452819824,0.007919149473309517,0.0003,83099,50.0,83200,-7.199299335479736,4485,,
1668,0.30000001192092896,0.1557733118534088,-35.87,18,1.1,2.312168598175049,0.007994599640369415,0.0003,83299,50.0,83400,-8.598549842834473,4498,,
1672,0.28999999165534973,1.1553701162338257,-36.45,18,1.1,1.7079799175262451,0.007998500019311905,0.0003,83499,50.0,83600,-7.4715352058410645,4511,,
1676,0.28999999165534973,1.1335530281066895,-36.33,18,1.1,1.8125724792480469,0.00820901244878769,0.0003,83699,50.0,83800,-6.826732158660889,4524,,
1680,0.30000001192092896,1.9268605709075928,-35.82,18,1.1,2.0248520374298096,0.008196527138352394,0.0003,83899,50.0,84000,-7.33562707901001,4537,,
1684,0.30000001192092896,0.37008988857269287,-35.63,18,1.1,3.1822619438171387,0.008252820931375027,0.0003,84099,50.0,84200,-7.986015319824219,4550,,
1688,0.3100000023841858,-0.2563481330871582,-34.89,18,1.1,1.5555431842803955,0.008122560568153858,0.0003,84299,50.0,84400,-6.980608940124512,4563,,
1692,0.3100000023841858,-2.1713650226593018,-34.71,18,1.1,1.8590854406356812,0.008057382889091969,0.0003,84499,50.0,84600,-7.40474271774292,4577,,
1696,0.3100000023841858,-1.1570825576782227,-34.64,18,1.1,1.81693434715271,0.008049418218433857,0.0003,84699,50.0,84800,-6.282036781311035,4590,,
1700,0.3100000023841858,-2.5535542964935303,-34.61,18,1.1,2.199038505554199,0.007901312783360481,0.0003,84899,50.0,85000,-7.526846885681152,4607,0.027847608005820274,0.95
1704,0.33000001311302185,0.2804475724697113,-33.83,18,1.1,1.6638308763504028,0.007734629791229963,0.0003,85099,50.0,85200,-7.152712821960449,4621,,
1708,0.3499999940395355,-1.7627426385879517,-32.91,18,1.1,2.863952159881592,0.007797724567353725,0.0003,85299,50.0,85400,-7.457409858703613,4635,,
1712,0.3499999940395355,1.4600136280059814,-32.99,18,1.1,2.5802299976348877,0.00790575984865427,0.0003,85499,50.0,85600,-5.486295223236084,4648,,
1716,0.36000001430511475,-1.331618309020996,-32.58,18,1.1,1.4122059345245361,0.007795230019837618,0.0003,85699,50.0,85800,-7.826364517211914,4661,,
1720,0.36000001430511475,-0.8904423713684082,-32.56,18,1.1,1.8293527364730835,0.007997706532478333,0.0003,85899,50.0,86000,-9.410337448120117,4674,,
1724,0.3499999940395355,1.1447639465332031,-32.89,18,1.1,2.307995319366455,0.007956724613904953,0.0003,86099,50.0,86200,-6.764762878417969,4687,,
1728,0.36000001430511475,0.2126275599002838,-32.46,18,1.1,2.207427501678467,0.00812167301774025,0.0003,86299,50.0,86400,-7.601146697998047,4701,,
1732,0.3700000047683716,0.9913774728775024,-31.85,18,1.1,2.2272491455078125,0.008232347667217255,0.0003,86499,50.0,86600,-7.463749885559082,4714,,
1736,0.36000001430511475,-1.557279109954834,-32.44,18,1.1,2.5684685707092285,0.008089890703558922,0.0003,86699,50.0,86800,-7.416708946228027,4727,,
1740,0.3799999952316284,-0.24465680122375488,-31.44,18,1.1,1.9549407958984375,0.008026612922549248,0.0003,86899,50.0,87000,-6.86128568649292,4740,,
1744,0.3499999940395355,-1.8017566204071045,-32.67,18,1.1,2.160902738571167,0.00810485240072012,0.0003,87099,50.0,87200,-7.2503981590271,4753,,
1748,0.3499999940395355,-0.07371042668819427,-33.31,18,1.1,4.563690185546875,0.008318349719047546,0.0003,87299,50.0,87400,-6.012146949768066,4767,,
1752,0.36000001430511475,0.34283190965652466,-32.89,18,1.1,1.9486162662506104,0.008410129696130753,0.0003,87499,50.0,87600,-7.750908374786377,4780,,
1756,0.3700000047683716,0.6971350908279419,-32.55,18,1.1,2.1384592056274414,0.008321242406964302,0.0003,87699,50.0,87800,-7.620140075683594,4793,,
1760,0.3499999940395355,-0.8025248050689697,-33.07,18,1.1,2.7453532218933105,0.00833219289779663,0.0003,87899,50.0,88000,-8.799548149108887,4806,,
1764,0.3400000035762787,-1.0636053085327148,-33.62,18,1.1,2.4504408836364746,0.008311938494443893,0.0003,88099,50.0,88200,-7.34771203994751,4820,,
1768,0.3400000035762787,-2.862943410873413,-33.68,18,1.1,1.5905613899230957,0.00829331949353218,0.0003,88299,50.0,88400,-10.262778282165527,4833,,
1772,0.36000001430511475,0.6764364242553711,-32.45,18,1.1,2.2790393829345703,0.008597836829721928,0.0003,88499,50.0,88600,-8.051908493041992,4846,,
1776,0.38999998569488525,2.2815518379211426,-31.53,18,1.1,4.391228199005127,0.008849536068737507,0.0003,88699,50.0,88800,-6.687004566192627,4859,,
1780,0.3799999952316284,0.9178724884986877,-31.71,18,1.1,2.8356175422668457,0.00899600051343441,0.0003,88899,50.0,89000,-8.969378471374512,4872,,
1784,0.3799999952316284,-1.54933500289917,-31.59,18,1.1,2.729879856109619,0.009034836664795876,0.0003,89099,50.0,89200,-10.080902099609375,4886,,
1788,0.38999998569488525,-0.4949009120464325,-31.25,18,1.1,3.15468168258667,0.009319135919213295,0.0003,89299,50.0,89400,-8.273970603942871,4899,,
1792,0.3799999952316284,-0.7400596141815186,-31.21,18,1.1,2.7132303714752197,0.009231330826878548,0.0003,89499,50.0,89600,-9.109261512756348,4913,,
1796,0.38999998569488525,0.18881908059120178,-30.89,18,1.1,2.512275457382202,0.009409363381564617,0.0003,89699,50.0,89800,-9.354988098144531,4926,,
1800,0.4000000059604645,-1.4325000047683716,-30.46,18,1.1,2.7704927921295166,0.009513874538242817,0.0003,89899,50.0,90000,-9.470442771911621,4943,0.03562333434499346,0.85
1804,0.38999998569488525,-1.6498619318008423,-30.51,18,1.1,3.037235736846924,0.00960194505751133,0.0003,90099,50.0,90200,-9.494878768920898,4958,,
1808,0.3700000047683716,0.7609894275665283,-31.37,18,1.1,3.952080011367798,0.009620395489037037,0.0003,90299,50.0,90400,-8.440450668334961,4971,,
1812,0.3700000047683716,-1.4965465068817139,-31.45,18,1.1,2.5744118690490723,0.009688385762274265,0.0003,90499,50.0,90600,-9.415040969848633,4984,,
1816,0.36000001430511475,-2.233780860900879,-32.0,18,1.1,2.2865257263183594,0.009559298865497112,0.0003,90699,50.0,90800,-11.511276245117188,4997,,
1820,0.3499999940395355,-1.822697401046753,-32.46,18,1.1,2.688469886779785,0.009433938190340996,0.0003,90899,50.0,91000,-8.9307861328125,5011,,
1824,0.3499999940395355,-0.2920348346233368,-32.75,18,1.1,3.573735237121582,0.009532447904348373,0.0003,91099,50.0,91200,-8.374805450439453,5024,,
1828,0.36000001430511475,-0.8510977029800415,-32.23,18,1.1,3.768650770187378,0.00974652823060751,0.0003,91299,50.0,91400,-9.678173065185547,5037,,
1832,0.36000001430511475,2.91046404838562,-32.33,18,1.1,2.4613914489746094,0.009853379800915718,0.0003,91499,50.0,91600,-9.384933471679688,5050,,
1836,0.3700000047683716,1.4330167770385742,-31.85,18,1.1,2.7407703399658203,0.009748010896146297,0.0003,91699,50.0,91800,-9.014083862304688,5064,,
1840,0.3700000047683716,0.08891387283802032,-31.89,18,1.1,3.1215529441833496,0.009637554176151752,0.0003,91899,50.0,92000,-9.333285331726074,5077,,
1844,0.38999998569488525,1.1505331993103027,-31.01,18,1.1,2.2430405616760254,0.009662540629506111,0.0003,92099,50.0,92200,-7.1708245277404785,5090,,
1848,0.3799999952316284,0.24728482961654663,-30.83,18,1.1,4.447096824645996,0.009956643916666508,0.0003,92299,50.0,92400,-9.072803497314453,5103,,
1852,0.38999998569488525,0.4747942388057709,-30.42,18,1.1,2.4849843978881836,0.009989200159907341,0.0003,92499,50.0,92600,-9.530749320983887,5117,,
1856,0.3799999952316284,0.8071648478507996,-30.88,18,1.1,2.6505656242370605,0.010110410861670971,0.0003,92699,50.0,92800,-9.655430793762207,5130,,
1860,0.4099999964237213,-0.2633855938911438,-29.44,18,1.1,2.3308558464050293,0.010054003447294235,0.0003,92899,50.0,93000,-11.450812339782715,5143,,
1864,0.4000000059604645,1.8149535655975342,-29.5,18,1.1,3.0743958950042725,0.010024696588516235,0.0003,93099,50.0,93200,-6.010439872741699,5156,,
1868,0.4000000059604645,-1.7610487937927246,-29.82,18,1.1,3.1781728267669678,0.00998410489410162,0.0003,93299,50.0,93400,-9.414551734924316,5170,,
1872,0.3700000047683716,-1.1305192708969116,-31.08,18,1.1,2.801243782043457,0.009936714544892311,0.0003,93499,50.0,93600,-9.756828308105469,5183,,
1876,0.36000001430511475,-0.828110933303833,-31.3,18,1.1,3.1834206581115723,0.00996729452162981,0.0003,93699,50.0,93800,-9.433501243591309,5196,,
1880,0.36000001430511475,-2.891042709350586,-31.8,18,1.1,2.9588446617126465,0.009844348765909672,0.0003,93899,50.0,94000,-9.728471755981445,5209,,
1884,0.36000001430511475,-0.08435583114624023,-32.24,18,1.1,4.355635166168213,0.009764540009200573,0.0003,94099,50.0,94200,-7.88067626953125,5222,,
1888,0.3199999928474426,-0.3311467170715332,-33.75,18,1.1,3.0166215896606445,0.009991691447794437,0.0003,94299,50.0,94400,-8.45868968963623,5236,,
1892,0.3100000023841858,0.4372429847717285,-34.29,18,1.1,3.3596458435058594,0.010035156272351742,0.0003,94499,50.0,94600,-8.163342475891113,5249,,
1896,0.28999999165534973,1.388844609260559,-35.1,18,1.1,2.653339385986328,0.0099948076531291,0.0003,94699,50.0,94800,-9.261523246765137,5264,,
1900,0.3100000023841858,-0.6810915470123291,-34.31,17,1.1,4.0364484786987305,0.010357113555073738,0.0003,94899,50.0,95000,-10.69050407409668,5282,0.03481179298128883,1.0
1904,0.30000001192092896,-1.4106872081756592,-34.94,17,1.1,2.7565484046936035,0.010123561136424541,0.0003,95099,50.0,95200,-9.886408805847168,5295,,
1908,0.3100000023841858,0.009063243865966797,-34.86,17,1.1,2.169391632080078,0.009812082163989544,0.0003,95299,50.0,95400,-11.1498441696167,5309,,
1912,0.33000001311302185,0.37747856974601746,-33.94,17,1.1,3.926166534423828,0.01007843017578125,0.0003,95499,50.0,95600,-9.800060272216797,5322,,
1916,0.3400000035762787,1.6427385807037354,-33.37,17,1.1,2.77890682220459,0.010283553041517735,0.0003,95699,50.0,95800,-12.500447273254395,5335,,
1920,0.3499999940395355,-0.7164500951766968,-33.02,17,1.1,4.445432186126709,0.010439286008477211,0.0003,95899,50.0,96000,-10.424300193786621,5348,,
1924,0.3400000035762787,-0.5917072296142578,-32.91,17,1.1,4.349491119384766,0.010241204872727394,0.0003,96099,50.0,96200,-11.442655563354492,5361,,
1928,0.33000001311302185,2.026294231414795,-33.26,17,1.1,2.7315359115600586,0.010477175936102867,0.0003,96299,50.0,96400,-9.286433219909668,5375,,
1932,0.3400000035762787,-1.1295078992843628,-32.89,17,1.1,4.105754375457764,0.010693371295928955,0.0003,96499,50.0,96600,-10.192917823791504,5388,,
1936,0.3400000035762787,0.025319457054138184,-32.83,17,1.1,5.11907958984375,0.010653972625732422,0.0003,96699,50.0,96800,-9.090606689453125,5401,,
1940,0.3499999940395355,0.775883674621582,-32.39,17,1.1,2.26985764503479,0.010555910877883434,0.0003,96899,50.0,97000,-10.825990676879883,5415,,
1944,0.3400000035762787,-0.8775812387466431,-32.85,17,1.1,2.8110785484313965,0.010333503596484661,0.0003,97099,50.0,97200,-11.858674049377441,5429,,
1948,0.33000001311302185,0.5897445678710938,-33.18,17,1.1,7.5666069984436035,0.010393356904387474,0.0003,97299,50.0,97400,-11.688501358032227,5443,,
1952,0.3199999928474426,0.35423582792282104,-33.67,17,1.1,3.6763339042663574,0.010352901183068752,0.0003,97499,50.0,97600,-10.586539268493652,5456,,
1956,0.3199999928474426,-1.0637457370758057,-33.75,17,1.1,3.004333972930908,0.010004258714616299,0.0003,97699,50.0,97800,-11.63759708404541,5470,,
1960,0.30000001192092896,1.0378637313842773,-34.56,17,1.1,5.240785121917725,0.01023293100297451,0.0003,97899,50.0,98000,-10.683592796325684,5484,,
1964,0.30000001192092896,-0.6993649005889893,-34.97,17,1.1,3.163731813430786,0.01030289102345705,0.0003,98099,50.0,98200,-11.301563262939453,5498,,
1968,0.30000001192092896,0.27205342054367065,-34.95,17,1.1,3.9798479080200195,0.01044247206300497,0.0003,98299,50.0,98400,-11.285984992980957,5512,,
1972,0.30000001192092896,2.706927537918091,-35.15,17,1.1,6.031366348266602,0.010426624678075314,0.0003,98499,50.0,98600,-10.325728416442871,5526,,
1976,0.28999999165534973,-0.8392304182052612,-35.57,17,1.1,3.2727179527282715,0.0107889324426651,0.0003,98699,50.0,98800,-10.088601112365723,5540,,
1980,0.28999999165534973,0.36508822441101074,-35.54,17,1.1,5.768491268157959,0.010927358642220497,0.0003,98899,50.0,99000,-10.090951919555664,5554,,
1984,0.2800000011920929,-1.1550241708755493,-35.49,17,1.1,3.631701946258545,0.010911847464740276,0.0003,99099,50.0,99200,-11.991642951965332,5568,,
1988,0.28999999165534973,-0.41457003355026245,-34.7,17,1.1,5.259329319000244,0.011070848442614079,0.0003,99299,50.0,99400,-9.321441650390625,5582,,
1992,0.3100000023841858,0.395135760307312,-33.65,17,1.1,4.411264419555664,0.010966591536998749,0.0003,99499,50.0,99600,-12.326641082763672,5596,,
1996,0.33000001311302185,-0.5561559200286865,-33.13,17,1.1,2.9050042629241943,0.011006736196577549,0.0003,99699,50.0,99800,-11.934877395629883,5610,,
2000,0.3100000023841858,2.9543941020965576,-33.47,17,1.1,6.164236068725586,0.011323511600494385,0.0003,99899,50.0,100000,-12.058008193969727,5629,0.033032680381346415,0.75
