curriculum/epsilon,time/time_elapsed,rollout/success_rate,train/learning_rate,train/critic_loss,time/fps,train/ent_coef,time/total_timesteps,train/ent_coef_loss,train/actor_loss,train/n_updates,time/episodes,rollout/ep_len_mean,rollout/ep_rew_mean,eval/clean_mean_d,eval/clean_success_rate
1.1,1733,0.5,0.0003,3.1386799812316895,20,0.01393771730363369,35800,1.0019675493240356,-10.298623085021973,35699,716,50.0,-25.43,,
1.1,1743,0.5,0.0003,2.0701913833618164,20,0.014276407659053802,36000,0.06491577625274658,-10.667465209960938,35899,720,50.0,-25.4,,
1.1,1752,0.49000000953674316,0.0003,3.276768445968628,20,0.014313338324427605,36200,-0.1338309347629547,-10.650825500488281,36099,724,50.0,-25.76,,
1.1,1762,0.47999998927116394,0.0003,3.6559267044067383,20,0.014310506172478199,36400,0.04000261425971985,-14.048233032226562,36299,728,50.0,-26.62,,
1.1,1771,0.4699999988079071,0.0003,2.0632903575897217,20,0.013964266516268253,36600,-0.5774062871932983,-12.276687622070312,36499,732,50.0,-27.31,,
1.1,1781,0.46000000834465027,0.0003,2.7939815521240234,20,0.013841609470546246,36800,3.5590507984161377,-12.309345245361328,36699,736,50.0,-27.08,,
1.1,1790,0.46000000834465027,0.0003,3.0402607917785645,20,0.01375256385654211,37000,0.7278880476951599,-13.201772689819336,36899,740,50.0,-27.26,,
1.1,1800,0.47999998927116394,0.0003,3.389409303665161,20,0.014207965694367886,37200,0.7377897500991821,-13.893543243408203,37099,744,50.0,-26.2,,
1.1,1810,0.49000000953674316,0.0003,3.102756977081299,20,0.014377309009432793,37400,3.0157406330108643,-12.161115646362305,37299,748,50.0,-25.6,,
1.1,1819,0.47999998927116394,0.0003,2.929603099822998,20,0.014781288802623749,37600,2.8960046768188477,-13.411842346191406,37499,752,50.0,-26.31,,
1.1,1829,0.5099999904632568,0.0003,4.892520427703857,20,0.014901816844940186,37800,1.2655255794525146,-12.60577392578125,37699,756,50.0,-25.38,,
1.1,1838,0.5400000214576721,0.0003,3.9313132762908936,20,0.015001644380390644,38000,3.0040407180786133,-14.779518127441406,37899,760,50.0,-24.25,,
1.1,1848,0.5199999809265137,0.0003,2.460963726043701,20,0.014826304279267788,38200,-1.45905339717865,-13.974353790283203,38099,764,50.0,-25.18,,
1.1,1857,0.5199999809265137,0.0003,3.554466724395752,20,0.0149675402790308,38400,1.9164032936096191,-14.344132423400879,38299,768,50.0,-24.79,,
1.1,1867,0.5299999713897705,0.0003,2.8840951919555664,20,0.015198642387986183,38600,-1.2134929895401,-13.596601486206055,38499,772,50.0,-24.49,,
1.1,1877,0.5,0.0003,4.239205837249756,20,0.015256062150001526,38800,-0.4063335955142975,-14.061408996582031,38699,776,50.0,-25.77,,
1.1,1886,0.4699999988079071,0.0003,3.188014030456543,20,0.015488279983401299,39000,1.3039804697036743,-15.84783935546875,38899,780,50.0,-27.26,,
1.1,1896,0.46000000834465027,0.0003,3.200265884399414,20,0.01577167771756649,39200,-0.7354871034622192,-12.761484146118164,39099,784,50.0,-27.76,,
1.1,1905,0.4699999988079071,0.0003,3.9328856468200684,20,0.016056135296821594,39400,-1.0038071870803833,-17.506650924682617,39299,788,50.0,-27.56,,
1.1,1915,0.4699999988079071,0.0003,4.034478187561035,20,0.01603938452899456,39600,0.5455130934715271,-14.830192565917969,39499,792,50.0,-28.2,,
1.1,1924,0.46000000834465027,0.0003,5.888183116912842,20,0.016327688470482826,39800,-0.6239731311798096,-15.728495597839355,39699,796,50.0,-28.68,,
1.1,1938,0.4699999988079071,0.0003,3.29874587059021,20,0.016609378159046173,40000,0.7975342869758606,-14.975008964538574,39899,800,50.0,-28.41,0.02565142984168208,0.95
1.1,1948,0.4699999988079071,0.0003,3.4656872749328613,20,0.017293138429522514,40200,-1.4917690753936768,-15.64200210571289,40099,804,50.0,-28.51,,
1.1,1957,0.4699999988079071,0.0003,5.046122074127197,20,0.016911901533603668,40400,0.2941303849220276,-14.140579223632812,40299,808,50.0,-28.46,,
1.1,1967,0.46000000834465027,0.0003,2.723182201385498,20,0.016890907660126686,40600,-1.3758037090301514,-17.062667846679688,40499,812,50.0,-29.3,,
1.1,1977,0.44999998807907104,0.0003,3.810157537460327,20,0.016877831891179085,40800,-0.5190345048904419,-17.03146743774414,40699,816,50.0,-29.91,,
1.1,1986,0.46000000834465027,0.0003,3.1352639198303223,20,0.017119888216257095,41000,0.7694105505943298,-16.057037353515625,40899,820,50.0,-29.4,,
1.1,1996,0.4399999976158142,0.0003,4.031299591064453,20,0.016972022131085396,41200,1.3495389223098755,-17.15579605102539,41099,824,50.0,-29.75,,
1.1,2005,0.4399999976158142,0.0003,3.661144495010376,20,0.017515532672405243,41400,-0.5386949777603149,-17.45004653930664,41299,828,50.0,-28.78,,
1.1,2015,0.4399999976158142,0.0003,3.0450406074523926,20,0.017299175262451172,41600,0.7979508638381958,-17.352453231811523,41499,832,50.0,-29.01,,
1.1,2025,0.44999998807907104,0.0003,5.030950546264648,20,0.017284860834479332,41800,0.5494713187217712,-16.372312545776367,41699,836,50.0,-29.41,,
1.1,2034,0.46000000834465027,0.0003,4.310956001281738,20,0.017252903431653976,42000,2.4295237064361572,-17.195310592651367,41899,840,50.0,-28.64,,
1.1,2044,0.4399999976158142,0.0003,4.153512954711914,20,0.01756027340888977,42200,1.1352319717407227,-15.915797233581543,42099,844,50.0,-29.52,,
1.1,2054,0.4300000071525574,0.0003,3.83376407623291,20,0.01767609640955925,42400,-1.6277918815612793,-17.8039608001709,42299,848,50.0,-30.17,,
1.1,2064,0.4399999976158142,0.0003,4.410900115966797,20,0.01777968369424343,42600,2.143080234527588,-16.809375762939453,42499,852,50.0,-29.83,,
1.1,2073,0.4300000071525574,0.0003,3.29365873336792,20,0.01800696924328804,42800,2.558122158050537,-15.71049690246582,42699,856,50.0,-30.03,,
1.1,2083,0.4300000071525574,0.0003,4.057984352111816,20,0.018454281613230705,43000,-2.0237550735473633,-18.458768844604492,42899,860,50.0,-30.12,,
1.1,2092,0.44999998807907104,0.0003,3.6315863132476807,20,0.018623968586325645,43200,0.15010538697242737,-16.082706451416016,43099,864,50.0,-29.37,,
1.1,2102,0.44999998807907104,0.0003,4.872539520263672,20,0.01855030283331871,43400,1.5540457963943481,-17.19012451171875,43299,868,50.0,-29.65,,
1.1,2112,0.44999998807907104,0.0003,3.5258312225341797,20,0.019036447629332542,43600,0.31296616792678833,-17.65290641784668,43499,872,50.0,-29.54,,
1.1,2121,0.49000000953674316,0.0003,3.6188554763793945,20,0.019133085384964943,43800,-0.18940818309783936,-19.631999969482422,43699,876,50.0,-27.95,,
1.1,2131,0.49000000953674316,0.0003,3.5773844718933105,20,0.019257735460996628,44000,0.9606766104698181,-19.05432891845703,43899,880,50.0,-27.51,,
1.1,2140,0.5,0.0003,3.8820343017578125,20,0.01937253028154373,44200,-0.911392092704773,-18.920053482055664,44099,884,50.0,-26.86,,
1.1,2150,0.5199999809265137,0.0003,4.386521339416504,20,0.019323265179991722,44400,-1.115645170211792,-17.70171546936035,44299,888,50.0,-25.83,,
1.1,2160,0.5199999809265137,0.0003,3.78896427154541,20,0.019640257582068443,44600,1.1043740510940552,-18.43928337097168,44499,892,50.0,-25.36,,
1.1,2169,0.5199999809265137,0.0003,4.648739337921143,20,0.019736217334866524,44800,-1.743542194366455,-20.885513305664062,44699,896,50.0,-25.19,,
1.1,2183,0.5199999809265137,0.0003,5.761804103851318,20,0.0199383907020092,45000,-0.8899101614952087,-17.27182388305664,44899,900,50.0,-24.62,0.026445418609438765,0.95
1.1,2193,0.5299999713897705,0.0003,4.982718467712402,20,0.020035015419125557,45200,-1.9441492557525635,-21.218212127685547,45099,904,50.0,-24.28,,
1.1,2203,0.5199999809265137,0.0003,5.211151599884033,20,0.01993684656918049,45400,1.426620364189148,-19.784730911254883,45299,908,50.0,-24.65,,
1.1,2212,0.5299999713897705,0.0003,3.7646689414978027,20,0.020736290141940117,45600,1.2161891460418701,-22.227203369140625,45499,912,50.0,-24.32,,
1.1,2222,0.5400000214576721,0.0003,3.9892592430114746,20,0.020622581243515015,45800,-2.3681607246398926,-20.273046493530273,45699,916,50.0,-24.05,,
1.1,2231,0.5400000214576721,0.0003,4.658649444580078,20,0.020533449947834015,46000,-0.1576436161994934,-20.821887969970703,45899,920,50.0,-24.11,,
1.1,2241,0.550000011920929,0.0003,3.763981819152832,20,0.02068612538278103,46200,3.4630112648010254,-21.28739356994629,46099,924,50.0,-24.22,,
1.1,2251,0.550000011920929,0.0003,3.655548095703125,20,0.021115366369485855,46400,0.4187619388103485,-21.27715301513672,46299,928,50.0,-24.32,,
1.1,2261,0.5699999928474426,0.0003,4.976184368133545,20,0.02113482356071472,46600,0.943742036819458,-21.686927795410156,46499,932,50.0,-23.33,,
1.1,2271,0.5799999833106995,0.0003,5.53649377822876,20,0.02106526494026184,46800,-1.2561845779418945,-18.648574829101562,46699,936,50.0,-22.76,,
1.1,2280,0.5699999928474426,0.0003,7.061329364776611,20,0.02150706946849823,47000,-0.7772756218910217,-18.98385238647461,46899,940,50.0,-23.62,,
1.1,2290,0.550000011920929,0.0003,4.222085475921631,20,0.021642377600073814,47200,0.4782666862010956,-19.639053344726562,47099,944,50.0,-24.18,,
1.1,2300,0.5600000023841858,0.0003,5.378021240234375,20,0.02136673405766487,47400,-0.23067140579223633,-21.357255935668945,47299,948,50.0,-24.17,,
1.1,2309,0.5400000214576721,0.0003,3.4373159408569336,20,0.021184559911489487,47600,1.2178456783294678,-20.09017562866211,47499,952,50.0,-25.11,,
1.1,2319,0.5199999809265137,0.0003,4.786520004272461,20,0.021094217896461487,47800,-0.13720154762268066,-20.73052215576172,47699,956,50.0,-25.66,,
1.1,2329,0.5199999809265137,0.0003,2.873335123062134,20,0.021389976143836975,48000,-1.436711072921753,-22.982351303100586,47899,960,50.0,-25.48,,
1.1,2339,0.5199999809265137,0.0003,5.298025131225586,20,0.021623928099870682,48200,0.9926860928535461,-21.529220581054688,48099,964,50.0,-25.44,,
1.1,2348,0.5099999904632568,0.0003,5.395898818969727,20,0.021146077662706375,48400,1.6735172271728516,-22.52096176147461,48299,968,50.0,-25.98,,
1.1,2358,0.5,0.0003,4.1251349449157715,20,0.020758628845214844,48600,-1.1435072422027588,-23.793840408325195,48499,972,50.0,-26.42,,
1.1,2368,0.46000000834465027,0.0003,4.421383857727051,20,0.021197838708758354,48800,-0.16627436876296997,-21.17256736755371,48699,976,50.0,-28.21,,
1.1,2377,0.4699999988079071,0.0003,5.000757217407227,20,0.021039796993136406,49000,0.01568727195262909,-21.50929069519043,48899,980,50.0,-27.8,,
1.1,2387,0.47999998927116394,0.0003,5.597691535949707,20,0.020496057346463203,49200,0.34687158465385437,-20.89491081237793,49099,984,50.0,-27.5,,
1.1,2397,0.46000000834465027,0.0003,5.043105125427246,20,0.020366568118333817,49400,2.1300179958343506,-21.191556930541992,49299,988,50.0,-28.44,,
1.1,2407,0.44999998807907104,0.0003,5.712568759918213,20,0.02083684504032135,49600,0.33152711391448975,-20.235960006713867,49499,992,50.0,-28.68,,
1.1,2416,0.44999998807907104,0.0003,4.915314674377441,20,0.021117033436894417,49800,0.6363754272460938,-23.15041160583496,49699,996,50.0,-28.68,,
1.1,2430,0.44999998807907104,0.0003,4.576478004455566,20,0.021426336839795113,50000,-1.0139743089675903,-21.01785659790039,49899,1000,50.0,-29.26,0.02759923481370573,1.0
1.1,2440,0.46000000834465027,0.0003,5.466996192932129,20,0.02150544337928295,50200,1.1411137580871582,-23.21630096435547,50099,1004,50.0,-29.08,,
1.1,2450,0.4699999988079071,0.0003,4.088992595672607,20,0.021856248378753662,50400,1.2306692600250244,-22.673171997070312,50299,1008,50.0,-28.53,,
1.1,2459,0.46000000834465027,0.0003,5.562827110290527,20,0.021801389753818512,50600,-1.9003040790557861,-24.96292495727539,50499,1012,50.0,-29.12,,
1.1,2469,0.44999998807907104,0.0003,4.042633056640625,20,0.021681757643818855,50800,-3.4177498817443848,-24.53317642211914,50699,1016,50.0,-28.58,,
1.1,2479,0.44999998807907104,0.0003,7.357720375061035,20,0.021685102954506874,51000,1.8551465272903442,-23.512104034423828,50899,1020,50.0,-28.12,,
1.1,2489,0.47999998927116394,0.0003,5.66843318939209,20,0.021439295262098312,51200,-1.4204155206680298,-22.995685577392578,51099,1024,50.0,-27.06,,
1.1,2499,0.4699999988079071,0.0003,7.2675580978393555,20,0.021406276151537895,51400,-0.2868509888648987,-24.060657501220703,51299,1028,50.0,-27.6,,
1.1,2508,0.46000000834465027,0.0003,5.5267229080200195,20,0.021799761801958084,51600,2.9631333351135254,-24.227018356323242,51499,1032,50.0,-27.78,,
1.1,2518,0.44999998807907104,0.0003,5.475560665130615,20,0.021944774314761162,51800,0.43787139654159546,-24.152130126953125,51699,1036,50.0,-28.6,,
1.1,2528,0.4399999976158142,0.0003,6.596879482269287,20,0.021991105750203133,52000,1.3425250053405762,-23.351036071777344,51899,1040,50.0,-28.48,,
1.1,2538,0.44999998807907104,0.0003,6.4112868309021,20,0.022429712116718292,52200,-0.28733330965042114,-25.688594818115234,52099,1044,50.0,-28.82,,
1.1,2547,0.4300000071525574,0.0003,5.655651092529297,20,0.02231193520128727,52400,1.1180124282836914,-22.228260040283203,52299,1048,50.0,-28.78,,
1.1,2557,0.46000000834465027,0.0003,4.966699600219727,20,0.022175565361976624,52600,-0.03387260437011719,-22.60470962524414,52499,1052,50.0,-27.59,,
1.1,2567,0.44999998807907104,0.0003,8.308895111083984,20,0.022244129329919815,52800,1.4614436626434326,-23.501697540283203,52699,1056,50.0,-27.5,,
1.1,2577,0.46000000834465027,0.0003,5.798117160797119,20,0.02215285412967205,53000,-2.418217420578003,-23.968860626220703,52899,1060,50.0,-27.42,,
1.1,2587,0.4399999976158142,0.0003,5.896465301513672,20,0.022131895646452904,53200,-2.0794687271118164,-24.58753776550293,53099,1064,50.0,-28.13,,
1.1,2596,0.4300000071525574,0.0003,4.845593452453613,20,0.022182757034897804,53400,-1.5877690315246582,-26.571828842163086,53299,1068,50.0,-28.29,,
1.1,2607,0.46000000834465027,0.0003,4.237643241882324,20,0.02236758917570114,53600,-0.9463609457015991,-25.269758224487305,53499,1072,50.0,-27.1,,
1.1,2617,0.49000000953674316,0.0003,4.882377624511719,20,0.02311299555003643,53800,1.0217403173446655,-25.95653533935547,53699,1076,50.0,-25.84,,
1.1,2628,0.49000000953674316,0.0003,5.210778713226318,20,0.02299138531088829,54000,-0.7894378900527954,-25.403465270996094,53899,1080,50.0,-26.07,,
1.1,2639,0.49000000953674316,0.0003,7.245880126953125,20,0.02289607748389244,54200,-0.1770506501197815,-25.159257888793945,54099,1084,50.0,-26.02,,
1.1,2649,0.49000000953674316,0.0003,6.689216613769531,20,0.023310691118240356,54400,-1.9974710941314697,-22.58336639404297,54299,1088,50.0,-25.73,,
1.1,2659,0.5,0.0003,6.168931007385254,20,0.023195449262857437,54600,-2.0879812240600586,-25.633544921875,54499,1092,50.0,-25.34,,
1.1,2669,0.5099999904632568,0.0003,6.3608245849609375,20,0.023216983303427696,54800,-0.1638280749320984,-24.20131492614746,54699,1096,50.0,-25.22,,
1.1,2682,0.5199999809265137,0.0003,5.056879997253418,20,0.023091983050107956,55000,-0.45090746879577637,-26.07052230834961,54899,1100,50.0,-24.77,0.024806006147259356,1.0
1.1,2692,0.5,0.0003,4.4574360847473145,20,0.022929679602384567,55200,1.4639201164245605,-26.27130699157715,55099,1104,50.0,-25.28,,
1.1,2702,0.5,0.0003,5.5839619636535645,20,0.02295290306210518,55400,0.27026984095573425,-27.75240707397461,55299,1108,50.0,-25.68,,
1.1,2712,0.5299999713897705,0.0003,5.929231643676758,20,0.02295546978712082,55600,-0.045661211013793945,-22.400869369506836,55499,1112,50.0,-24.38,,
1.1,2722,0.5299999713897705,0.0003,5.339879035949707,20,0.02308642864227295,55800,-0.31110042333602905,-26.698387145996094,55699,1116,50.0,-25.32,,
1.1,2732,0.5400000214576721,0.0003,4.997034549713135,20,0.023218676447868347,56000,-0.48954880237579346,-28.04392433166504,55899,1120,50.0,-25.61,,
1.1,2742,0.5400000214576721,0.0003,5.3413262367248535,20,0.023174123838543892,56200,-1.4968928098678589,-23.704212188720703,56099,1124,50.0,-25.81,,
1.1,2751,0.5299999713897705,0.0003,5.1465373039245605,20,0.023232221603393555,56400,0.3826894164085388,-26.55084800720215,56299,1128,50.0,-26.64,,
1.1,2761,0.5199999809265137,0.0003,5.310092449188232,20,0.02316340059041977,56600,1.450223445892334,-25.20701789855957,56499,1132,50.0,-27.33,,
1.1,2771,0.5099999904632568,0.0003,6.775254249572754,20,0.023358982056379318,56800,-1.2300790548324585,-27.313804626464844,56699,1136,50.0,-27.27,,
1.1,2781,0.5,0.0003,5.607378005981445,20,0.023727839812636375,57000,-1.819838285446167,-27.25872230529785,56899,1140,50.0,-27.89,,
1.1,2791,0.5099999904632568,0.0003,4.714115619659424,20,0.02352740429341793,57200,-1.9273685216903687,-27.391382217407227,57099,1144,50.0,-27.55,,
1.1,2801,0.5199999809265137,0.0003,7.779860973358154,20,0.02343936078250408,57400,0.3667867183685303,-25.327211380004883,57299,1148,50.0,-27.58,,
1.1,2811,0.49000000953674316,0.0003,8.701847076416016,20,0.023883290588855743,57600,1.3199436664581299,-26.392316818237305,57499,1152,50.0,-28.77,,
1.1,2821,0.5199999809265137,0.0003,5.820964336395264,20,0.023716194555163383,57800,1.3389859199523926,-24.385265350341797,57699,1156,50.0,-28.56,,
1.1,2831,0.5,0.0003,4.990844249725342,20,0.023979859426617622,58000,-2.836989164352417,-28.84984588623047,57899,1160,50.0,-29.1,,
1.1,2841,0.47999998927116394,0.0003,8.42793083190918,20,0.024177145212888718,58200,-1.6601829528808594,-25.34332275390625,58099,1164,50.0,-29.9,,
1.1,2851,0.49000000953674316,0.0003,4.435366153717041,20,0.024303395301103592,58400,-1.3498643636703491,-29.034194946289062,58299,1168,50.0,-29.4,,
1.1,2861,0.47999998927116394,0.0003,5.446038246154785,20,0.024325620383024216,58600,1.9273844957351685,-28.29173469543457,58499,1172,50.0,-29.64,,
1.1,2871,0.44999998807907104,0.0003,5.77197790145874,20,0.02366592362523079,58800,-1.6380505561828613,-29.54018211364746,58699,1176,50.0,-30.14,,
1.1,2881,0.4399999976158142,0.0003,4.505896091461182,20,0.023172708228230476,59000,-0.6729797720909119,-27.482330322265625,58899,1180,50.0,-30.46,,
1.1,2891,0.4099999964237213,0.0003,6.104948997497559,20,0.023117167875170708,59200,-0.942728579044342,-26.251617431640625,59099,1184,50.0,-31.84,,
1.1,2901,0.4099999964237213,0.0003,5.280340194702148,20,0.02321029081940651,59400,0.6530894041061401,-27.7442684173584,59299,1188,50.0,-32.23,,
1.1,2911,0.4099999964237213,0.0003,5.315852165222168,20,0.022576991468667984,59600,0.5804111957550049,-26.862154006958008,59499,1192,50.0,-32.49,,
1.1,2920,0.4099999964237213,0.0003,8.323348045349121,20,0.022456958889961243,59800,1.334168791770935,-26.800329208374023,59699,1196,50.0,-32.48,,
1.1,2934,0.38999998569488525,0.0003,7.758892059326172,20,0.022169465199112892,60000,0.6664143800735474,-24.431060791015625,59899,1200,50.0,-32.77,0.02559196040227658,1.0
1.1,2944,0.38999998569488525,0.0003,6.199024200439453,20,0.022436831146478653,60200,-0.8736981153488159,-28.230083465576172,60099,1204,50.0,-32.76,,
1.1,2954,0.38999998569488525,0.0003,6.321819305419922,20,0.02229960262775421,60400,-2.9247965812683105,-25.742603302001953,60299,1208,50.0,-32.72,,
1.1,2965,0.36000001430511475,0.0003,6.196129322052002,20,0.02215459756553173,60600,-0.2511588931083679,-25.6106014251709,60499,1212,50.0,-33.8,,
1.1,2980,0.3799999952316284,0.0003,5.11644983291626,20,0.02196507342159748,60800,-0.19551479816436768,-26.51412010192871,60699,1216,50.0,-32.63,,
1.1,2993,0.3700000047683716,0.0003,5.774661540985107,20,0.02207818627357483,61000,0.5062757730484009,-28.028989791870117,60899,1220,50.0,-32.49,,
1.1,3006,0.3499999940395355,0.0003,9.507925033569336,20,0.021993989124894142,61200,-0.07008406519889832,-30.31192398071289,61099,1224,50.0,-33.1,,
1.1,3019,0.3799999952316284,0.0003,8.465534210205078,20,0.021953873336315155,61400,0.33265867829322815,-28.61928939819336,61299,1228,50.0,-32.12,,
1.1,3033,0.4000000059604645,0.0003,6.500077247619629,20,0.022054621949791908,61600,-0.49496352672576904,-26.784149169921875,61499,1232,50.0,-31.04,,
1.1,3047,0.4099999964237213,0.0003,5.873566627502441,20,0.021868310868740082,61800,1.433891773223877,-28.337238311767578,61699,1236,50.0,-30.55,,
1.1,3061,0.4099999964237213,0.0003,11.376310348510742,20,0.021280210465192795,62000,-0.6345556974411011,-28.42353057861328,61899,1240,50.0,-30.5,,
1.1,3074,0.4000000059604645,0.0003,6.298080921173096,20,0.021573590114712715,62200,-1.7427804470062256,-30.446880340576172,62099,1244,50.0,-30.41,,
1.1,3087,0.38999998569488525,0.0003,6.540247917175293,20,0.021634483709931374,62400,0.42137661576271057,-28.213001251220703,62299,1248,50.0,-31.03,,
1.1,3100,0.4000000059604645,0.0003,6.9394755363464355,20,0.02143443562090397,62600,0.8931763172149658,-27.493635177612305,62499,1252,50.0,-30.53,,
1.1,3113,0.4000000059604645,0.0003,6.831567764282227,20,0.0215231254696846,62800,-0.28702667355537415,-29.989276885986328,62699,1256,50.0,-30.14,,
1.1,3126,0.38999998569488525,0.0003,7.509835243225098,20,0.021229833364486694,63000,-0.9387014508247375,-26.894569396972656,62899,1260,50.0,-29.86,,
1.1,3139,0.4099999964237213,0.0003,8.622714042663574,20,0.02198486216366291,63200,2.556201457977295,-25.76813316345215,63099,1264,50.0,-29.3,,
1.1,3152,0.4000000059604645,0.0003,5.4069414138793945,20,0.02287081629037857,63400,-2.6506223678588867,-29.931583404541016,63299,1268,50.0,-29.7,,
1.1,3165,0.3700000047683716,0.0003,7.4032721519470215,20,0.023360468447208405,63600,0.7568882703781128,-30.89497947692871,63499,1272,50.0,-30.81,,
1.1,3178,0.4000000059604645,0.0003,10.141063690185547,20,0.023257359862327576,63800,-1.5288373231887817,-28.48052978515625,63699,1276,50.0,-30.09,,
1.1,3191,0.4000000059604645,0.0003,6.325477600097656,20,0.022957485169172287,64000,0.5067125558853149,-29.32605743408203,63899,1280,50.0,-30.03,,
1.1,3204,0.41999998688697815,0.0003,8.120656967163086,20,0.0225351694971323,64200,1.2804700136184692,-27.913482666015625,64099,1284,50.0,-29.2,,
1.1,3217,0.41999998688697815,0.0003,6.547305107116699,20,0.022730950266122818,64400,-1.0793533325195312,-31.133560180664062,64299,1288,50.0,-28.85,,
1.1,3230,0.41999998688697815,0.0003,6.935222625732422,19,0.02287236601114273,64600,-0.5577858090400696,-29.627702713012695,64499,1292,50.0,-28.73,,
1.1,3243,0.4099999964237213,0.0003,8.733179092407227,19,0.02255508489906788,64800,0.1792033314704895,-27.656713485717773,64699,1296,50.0,-29.19,,
1.1,3260,0.41999998688697815,0.0003,7.731235504150391,19,0.022448666393756866,65000,4.513559341430664,-26.97534942626953,64899,1300,50.0,-29.52,0.03203550953413027,1.0
1.1,3273,0.4399999976158142,0.0003,6.842901706695557,19,0.02228100225329399,65200,-0.08116543292999268,-34.22587585449219,65099,1304,50.0,-28.79,,
1.1,3286,0.4300000071525574,0.0003,7.461607933044434,19,0.022754043340682983,65400,-0.62059485912323,-28.148109436035156,65299,1308,50.0,-29.21,,
1.1,3299,0.4399999976158142,0.0003,6.639730930328369,19,0.023572247475385666,65600,3.953531503677368,-29.181913375854492,65499,1312,50.0,-29.1,,
1.1,3312,0.4300000071525574,0.0003,10.096694946289062,19,0.023787785321474075,65800,0.21343758702278137,-26.684005737304688,65699,1316,50.0,-29.4,,
1.1,3325,0.4300000071525574,0.0003,6.874102592468262,19,0.023201920092105865,66000,-1.552682876586914,-28.1954345703125,65899,1320,50.0,-29.71,,
1.1,3339,0.4300000071525574,0.0003,8.02785873413086,19,0.022792665287852287,66200,-0.8847147226333618,-30.320470809936523,66099,1324,50.0,-29.27,,
1.1,3352,0.4099999964237213,0.0003,11.271871566772461,19,0.02265268750488758,66400,-0.3298376202583313,-29.94023323059082,66299,1328,50.0,-29.74,,
1.1,3364,0.38999998569488525,0.0003,12.14405632019043,19,0.022383753210306168,66600,-0.006637394428253174,-28.009374618530273,66499,1332,50.0,-30.77,,
1.1,3378,0.4000000059604645,0.0003,6.8972578048706055,19,0.02229202724993229,66800,-0.510231077671051,-30.833690643310547,66699,1336,50.0,-30.47,,
1.1,3391,0.4300000071525574,0.0003,6.610642433166504,19,0.022631650790572166,67000,-0.5883398652076721,-27.871131896972656,66899,1340,50.0,-29.44,,
1.1,3404,0.4399999976158142,0.0003,7.745253562927246,19,0.022480953484773636,67200,-2.368670701980591,-28.621139526367188,67099,1344,50.0,-29.31,,
1.1,3417,0.44999998807907104,0.0003,6.792591094970703,19,0.022624561563134193,67400,0.47678661346435547,-29.883264541625977,67299,1348,50.0,-28.85,,
1.1,3430,0.46000000834465027,0.0003,11.274725914001465,19,0.022634143009781837,67600,-1.6009094715118408,-26.694013595581055,67499,1352,50.0,-27.94,,
1.1,3443,0.4699999988079071,0.0003,9.338407516479492,19,0.021919313818216324,67800,-0.1940944790840149,-32.76683044433594,67699,1356,50.0,-28.01,,
1.1,3456,0.47999998927116394,0.0003,7.384617805480957,19,0.021524593234062195,68000,1.7229087352752686,-30.55229949951172,67899,1360,50.0,-28.26,,
1.1,3469,0.49000000953674316,0.0003,9.0479097366333,19,0.02222796529531479,68200,0.002359926700592041,-30.61739158630371,68099,1364,50.0,-27.81,,
1.1,3482,0.47999998927116394,0.0003,13.683725357055664,19,0.022421766072511673,68400,0.10436424612998962,-30.5122127532959,68299,1368,50.0,-28.2,,
1.1,3495,0.47999998927116394,0.0003,11.87162971496582,19,0.022954167798161507,68600,-0.31298500299453735,-28.060009002685547,68499,1372,50.0,-28.35,,
1.1,3508,0.46000000834465027,0.0003,8.204974174499512,19,0.023068739101290703,68800,-0.5447274446487427,-33.664310455322266,68699,1376,50.0,-29.63,,
1.1,3521,0.46000000834465027,0.0003,8.888551712036133,19,0.022850731387734413,69000,-0.08975273370742798,-29.281536102294922,68899,1380,50.0,-30.02,,
1.1,3534,0.46000000834465027,0.0003,7.852989673614502,19,0.022731948643922806,69200,0.6939548254013062,-29.96316909790039,69099,1384,50.0,-30.01,,
1.1,3547,0.46000000834465027,0.0003,9.396478652954102,19,0.02262812666594982,69400,-0.9755859375,-29.47168731689453,69299,1388,50.0,-30.25,,
1.1,3560,0.44999998807907104,0.0003,9.927022933959961,19,0.022969814017415047,69600,-0.9400101900100708,-27.941070556640625,69499,1392,50.0,-30.72,,
1.1,3573,0.46000000834465027,0.0003,7.303123474121094,19,0.023006338626146317,69800,-1.9004560708999634,-28.484403610229492,69699,1396,50.0,-29.64,,
1.1,3590,0.44999998807907104,0.0003,9.702478408813477,19,0.023298311978578568,70000,-0.15717200934886932,-32.04705047607422,69899,1400,50.0,-29.68,0.031856915868639125,1.0
1.1,3604,0.4399999976158142,0.0003,8.76679801940918,19,0.02324429340660572,70200,-0.9653047323226929,-29.49946403503418,70099,1404,50.0,-30.25,,
1.1,3617,0.4399999976158142,0.0003,9.342334747314453,19,0.022903764620423317,70400,1.245835781097412,-29.914302825927734,70299,1408,50.0,-30.28,,
1.1,3631,0.4300000071525574,0.0003,8.923795700073242,19,0.023562533780932426,70600,0.07607191801071167,-28.96763801574707,70499,1412,50.0,-30.61,,
1.1,3644,0.41999998688697815,0.0003,12.65223503112793,19,0.023390479385852814,70800,-0.7453200817108154,-25.420557022094727,70699,1416,50.0,-31.14,,
