train/actor_loss,train/ent_coef_loss,train/n_updates,time/episodes,time/fps,train/ent_coef,time/total_timesteps,curriculum/epsilon,rollout/success_rate,rollout/ep_rew_mean,train/critic_loss,train/learning_rate,rollout/ep_len_mean,time/time_elapsed,eval/clean_success_rate,eval/clean_mean_d
-2.4039692878723145,0.49942895770072937,31699,636,15,0.004213880747556686,31800,0.49119399999999996,0.9900000095367432,-2.59,0.04826200380921364,0.0003,50.0,2041,,
-2.315685272216797,-0.12199389934539795,31899,640,15,0.004241779446601868,32000,0.495594,0.9900000095367432,-2.62,0.044647328555583954,0.0003,50.0,2054,,
-2.1224076747894287,-0.4008648991584778,32099,644,15,0.004198452923446894,32200,0.499994,0.9900000095367432,-2.55,0.050798024982213974,0.0003,50.0,2066,,
-2.3751914501190186,-0.12861698865890503,32299,648,15,0.004149640444666147,32400,0.504394,0.9900000095367432,-2.51,0.047368016093969345,0.0003,50.0,2079,,
-2.13735032081604,-1.0158133506774902,32499,652,15,0.004025956615805626,32600,0.508794,0.9900000095367432,-2.51,0.04489552974700928,0.0003,50.0,2092,,
-2.272374391555786,-1.6795552968978882,32699,656,15,0.0038443361409008503,32800,0.513194,0.9900000095367432,-2.54,0.03163665160536766,0.0003,50.0,2105,,
-2.3615529537200928,-1.435347318649292,32899,660,15,0.0037158471532166004,33000,0.517594,0.9900000095367432,-2.6,0.040048450231552124,0.0003,50.0,2117,,
-2.4952282905578613,-0.9028390645980835,33099,664,15,0.003767755115404725,33200,0.521994,0.9900000095367432,-2.57,0.03424471616744995,0.0003,50.0,2130,,
-2.079266309738159,0.9596083164215088,33299,668,15,0.0037598672788590193,33400,0.526394,0.9900000095367432,-2.58,0.040169522166252136,0.0003,50.0,2143,,
-2.443384885787964,-1.118410348892212,33499,672,15,0.00380502175539732,33600,0.530794,0.9900000095367432,-2.61,0.038446251302957535,0.0003,50.0,2156,,
-2.276761293411255,-0.35019779205322266,33699,676,15,0.003786394139751792,33800,0.535194,0.9900000095367432,-2.65,0.04137161746621132,0.0003,50.0,2168,,
-2.346673011779785,0.4415033161640167,33899,680,15,0.003808147506788373,34000,0.539594,0.9900000095367432,-2.63,0.03806013613939285,0.0003,50.0,2182,,
-2.4517109394073486,1.4506046772003174,34099,684,15,0.003868753556162119,34200,0.543994,0.9900000095367432,-2.56,0.04068623483181,0.0003,50.0,2194,,
-2.4314591884613037,1.047166109085083,34299,688,15,0.003883776720613241,34400,0.5483939999999999,0.9900000095367432,-2.57,0.037018511444330215,0.0003,50.0,2207,,
-2.4359235763549805,-1.8357658386230469,34499,692,15,0.0038287295028567314,34600,0.552794,0.9900000095367432,-2.61,0.03453132510185242,0.0003,50.0,2220,,
-2.284581184387207,-0.2782771587371826,34699,696,15,0.0038167990278452635,34800,0.557194,0.9900000095367432,-2.54,0.04257287457585335,0.0003,50.0,2233,,
-2.1790242195129395,0.6884331703186035,34899,700,15,0.0038479764480143785,35000,0.561594,0.9900000095367432,-2.5,0.05112063139677048,0.0003,50.0,2250,1.0,0.02005401189848976
-2.1524229049682617,2.9080872535705566,35099,704,15,0.0037596754264086485,35200,0.565994,0.9900000095367432,-2.53,0.04989057034254074,0.0003,50.0,2262,,
-2.298727512359619,-0.44781461358070374,35299,708,15,0.003713006153702736,35400,0.570394,0.9900000095367432,-2.52,0.049381010234355927,0.0003,50.0,2275,,
-2.364420175552368,-1.5182437896728516,35499,712,15,0.0036409003660082817,35600,0.574794,0.9900000095367432,-2.48,0.03462229669094086,0.0003,50.0,2288,,
-2.2656681537628174,0.6176030039787292,35699,716,15,0.003603982739150524,35800,0.579194,0.9900000095367432,-2.45,0.031698357313871384,0.0003,50.0,2300,,
-2.3543012142181396,-2.299473762512207,35899,720,15,0.0035746083594858646,36000,0.583594,0.9900000095367432,-2.53,0.02996135503053665,0.0003,50.0,2313,,
-2.2963902950286865,0.06559872627258301,36099,724,15,0.0036363075487315655,36200,0.587994,0.9900000095367432,-2.62,0.04224644601345062,0.0003,50.0,2326,,
-2.4557337760925293,0.20023323595523834,36299,728,15,0.0035488104913383722,36400,0.592394,0.9900000095367432,-2.58,0.038025569170713425,0.0003,50.0,2339,,
-2.4552485942840576,-0.4591934382915497,36499,732,15,0.003460593754425645,36600,0.5967939999999999,0.9900000095367432,-2.55,0.0319884717464447,0.0003,50.0,2352,,
-2.2424066066741943,2.859187602996826,36699,736,15,0.0034031590912491083,36800,0.601194,1.0,-2.24,0.03861938416957855,0.0003,50.0,2364,,
-2.2002787590026855,-0.4120035171508789,36899,740,15,0.0033843517303466797,37000,0.605594,1.0,-2.28,0.0341811329126358,0.0003,50.0,2377,,
-2.3741142749786377,0.29498058557510376,37099,744,15,0.003313991706818342,37200,0.609994,1.0,-2.32,0.02699783444404602,0.0003,50.0,2390,,
-2.249580144882202,2.2693166732788086,37299,748,15,0.003363188821822405,37400,0.614394,1.0,-2.37,0.037709660828113556,0.0003,50.0,2403,,
-2.39912486076355,0.9970923066139221,37499,752,15,0.003347233170643449,37600,0.618794,1.0,-2.43,0.03398704528808594,0.0003,50.0,2415,,
-2.514359474182129,0.65431809425354,37699,756,15,0.0033166331704705954,37800,0.623194,1.0,-2.42,0.046454932540655136,0.0003,50.0,2428,,
-2.4231700897216797,-0.8442925214767456,37899,760,15,0.003259038319811225,38000,0.627594,1.0,-2.39,0.033803779631853104,0.0003,50.0,2441,,
-2.288125514984131,1.1573426723480225,38099,764,15,0.0031674590427428484,38200,0.631994,1.0,-2.39,0.0356425866484642,0.0003,50.0,2454,,
-2.6145942211151123,-2.309513568878174,38299,768,15,0.0030692394357174635,38400,0.636394,1.0,-2.38,0.03680488467216492,0.0003,50.0,2466,,
-2.391143560409546,-2.629640817642212,38499,772,15,0.002999654971063137,38600,0.640794,1.0,-2.47,0.028960350900888443,0.0003,50.0,2479,,
-2.5000081062316895,-1.96695077419281,38699,776,15,0.0029265042394399643,38800,0.6451939999999999,1.0,-2.64,0.04832690954208374,0.0003,50.0,2492,,
-2.503415822982788,-3.7473714351654053,38899,780,15,0.0028043310157954693,39000,0.649594,1.0,-2.65,0.02897498942911625,0.0003,50.0,2505,,
-2.5112080574035645,-2.148646354675293,39099,784,15,0.0027061414439231157,39200,0.653994,1.0,-2.76,0.0359380841255188,0.0003,50.0,2517,,
-2.2459828853607178,0.16135883331298828,39299,788,15,0.0026469628792256117,39400,0.658394,1.0,-2.74,0.03142409399151802,0.0003,50.0,2531,,
-2.323591947555542,-0.026440083980560303,39499,792,15,0.002609059913083911,39600,0.662794,1.0,-2.79,0.033935800194740295,0.0003,50.0,2543,,
-2.440652847290039,-1.055549144744873,39699,796,15,0.0026441295631229877,39800,0.667194,0.9900000095367432,-2.84,0.03529682755470276,0.0003,50.0,2557,,
-2.3154659271240234,0.3573176860809326,39899,800,15,0.00261725764721632,40000,0.671594,0.9900000095367432,-2.91,0.028090044856071472,0.0003,50.0,2573,1.0,0.016157103594824924
-2.3561267852783203,-1.4721120595932007,40099,804,15,0.002593688666820526,40200,0.675994,0.9900000095367432,-2.89,0.03429863601922989,0.0003,50.0,2586,,
-2.4049479961395264,-0.81653892993927,40299,808,15,0.0026086296420544386,40400,0.6803939999999999,0.9900000095367432,-2.9,0.03034001961350441,0.0003,50.0,2599,,
-2.2341387271881104,0.9522660970687866,40499,812,15,0.002617145422846079,40600,0.684794,0.9900000095367432,-2.93,0.03525807708501816,0.0003,50.0,2612,,
-2.1581647396087646,1.7792394161224365,40699,816,15,0.0026299443561583757,40800,0.689194,0.9900000095367432,-2.91,0.03167880326509476,0.0003,50.0,2624,,
-2.33162260055542,0.7005871534347534,40899,820,15,0.0026003560051321983,41000,0.6935939999999999,0.9900000095367432,-2.85,0.033585816621780396,0.0003,50.0,2637,,
-2.296807289123535,2.1976590156555176,41099,824,15,0.002588187111541629,41200,0.697994,0.9900000095367432,-2.77,0.034813426434993744,0.0003,50.0,2650,,
-2.2136728763580322,1.0448507070541382,41299,828,15,0.0026246188208460808,41400,0.702394,0.9900000095367432,-2.78,0.0303313247859478,0.0003,50.0,2662,,
-2.36051869392395,-1.498542308807373,41499,832,15,0.0026142755523324013,41600,0.706794,0.9900000095367432,-2.79,0.023330776020884514,0.0003,50.0,2675,,
-2.2617366313934326,-1.016162633895874,41699,836,15,0.0026242821477353573,41800,0.711194,0.9900000095367432,-2.82,0.03443140536546707,0.0003,50.0,2688,,
-2.108642101287842,-0.21856868267059326,41899,840,15,0.002567362505942583,42000,0.715594,0.9900000095367432,-2.86,0.03231064975261688,0.0003,50.0,2701,,
-2.280677318572998,-0.08497685194015503,42099,844,15,0.0026183798909187317,42200,0.719994,0.9900000095367432,-2.92,0.031514838337898254,0.0003,50.0,2713,,
-2.1510987281799316,0.15444323420524597,42299,848,15,0.0026306116487830877,42400,0.724394,0.9900000095367432,-2.92,0.029091136530041695,0.0003,50.0,2726,,
-2.086168050765991,1.9700936079025269,42499,852,15,0.002591855125501752,42600,0.7287939999999999,0.9900000095367432,-2.88,0.03006831184029579,0.0003,50.0,2739,,
-2.0123178958892822,1.713272213935852,42699,856,15,0.002549948636442423,42800,0.733194,0.9900000095367432,-2.93,0.037202104926109314,0.0003,50.0,2751,,
-2.3851590156555176,-2.8447177410125732,42899,860,15,0.002422106685116887,43000,0.737594,0.9900000095367432,-2.9,0.03207727521657944,0.0003,50.0,2764,,
-2.326800584793091,-2.0360376834869385,43099,864,15,0.0023115265648812056,43200,0.7419939999999999,0.9900000095367432,-2.93,0.03172490745782852,0.0003,50.0,2777,,
-2.1388301849365234,3.1403393745422363,43299,868,15,0.0023035691119730473,43400,0.746394,0.9900000095367432,-2.97,0.030303582549095154,0.0003,50.0,2790,,
-2.144406318664551,1.3568154573440552,43499,872,15,0.0023144802544265985,43600,0.750794,0.9900000095367432,-2.93,0.040660832077264786,0.0003,50.0,2802,,
-2.038116693496704,-0.6356827020645142,43699,876,15,0.0023096040822565556,43800,0.755194,0.9900000095367432,-3.04,0.023339448496699333,0.0003,50.0,2816,,
-2.2429823875427246,0.6584131717681885,43899,880,15,0.0022888467647135258,44000,0.759594,0.9800000190734863,-3.22,0.033848073333501816,0.0003,50.0,2828,,
-2.0860328674316406,-0.7731166481971741,44099,884,15,0.0023349809926003218,44200,0.763994,0.9800000190734863,-3.28,0.03063468635082245,0.0003,50.0,2841,,
-2.3453800678253174,-2.387331485748291,44299,888,15,0.002213170053437352,44400,0.768394,0.9800000190734863,-3.42,0.03641069307923317,0.0003,50.0,2854,,
-2.166081190109253,2.774271249771118,44499,892,15,0.0021669601555913687,44600,0.772794,0.9800000190734863,-3.5,0.029205868020653725,0.0003,50.0,2867,,
-2.0042409896850586,-1.21988844871521,44699,896,15,0.002162599004805088,44800,0.7771939999999999,0.9900000095367432,-3.57,0.0363493338227272,0.0003,50.0,2880,,
-2.1870274543762207,-0.8830222487449646,44899,900,15,0.002158825984224677,45000,0.781594,0.9900000095367432,-3.57,0.03796039894223213,0.0003,50.0,2897,1.0,0.012010258146511684
-2.1564295291900635,-0.07280188798904419,45099,904,15,0.002150877146050334,45200,0.785994,0.9900000095367432,-3.64,0.04332006722688675,0.0003,50.0,2909,,
-1.8184444904327393,2.8017446994781494,45299,908,15,0.002162960823625326,45400,0.7903939999999999,0.9900000095367432,-3.6,0.03332032263278961,0.0003,50.0,2922,,
-2.0858585834503174,-0.4878397285938263,45499,912,15,0.002119753509759903,45600,0.794794,0.9900000095367432,-3.66,0.0347573347389698,0.0003,50.0,2935,,
-1.9523952007293701,2.7978453636169434,45699,916,15,0.0021186822559684515,45800,0.799194,0.9900000095367432,-3.76,0.024987217038869858,0.0003,50.0,2947,,
-1.9893336296081543,1.8760895729064941,45899,920,15,0.0021465441677719355,46000,0.803594,0.9900000095367432,-3.82,0.03749743849039078,0.0003,50.0,2960,,
-2.062431573867798,-2.3016810417175293,46099,924,15,0.00203709420748055,46200,0.807994,0.9800000190734863,-3.93,0.023645251989364624,0.0003,50.0,2973,,
-2.0926172733306885,-3.411738395690918,46299,928,15,0.0019763438031077385,46400,0.812394,0.9800000190734863,-3.95,0.022525202482938766,0.0003,50.0,2986,,
-2.1081299781799316,0.2940188944339752,46499,932,15,0.0019421440083533525,46600,0.816794,0.9800000190734863,-3.9,0.03582528233528137,0.0003,50.0,2998,,
-2.054100275039673,1.4022796154022217,46699,936,15,0.0019876763690263033,46800,0.821194,0.9800000190734863,-3.95,0.026125794276595116,0.0003,50.0,3011,,
-1.9656065702438354,-1.4412882328033447,46899,940,15,0.0019860081374645233,47000,0.8255939999999999,0.9800000190734863,-3.89,0.02951236441731453,0.0003,50.0,3024,,
-2.0241665840148926,1.2356812953948975,47099,944,15,0.0019543238449841738,47200,0.829994,0.9700000286102295,-4.07,0.03104032389819622,0.0003,50.0,3037,,
-2.0100040435791016,1.9158509969711304,47299,948,15,0.0019784143660217524,47400,0.834394,0.9700000286102295,-4.46,0.037099987268447876,0.0003,50.0,3050,,
-2.0390734672546387,0.7695269584655762,47499,952,15,0.002043260959908366,47600,0.8387939999999999,0.9700000286102295,-4.56,0.03078410029411316,0.0003,50.0,3062,,
-1.8599727153778076,0.9501714110374451,47699,956,15,0.0020995328668504953,47800,0.843194,0.9700000286102295,-4.68,0.03449682146310806,0.0003,50.0,3075,,
-2.054460048675537,1.403454303741455,47899,960,15,0.0020457704085856676,48000,0.847594,0.9700000286102295,-4.68,0.034089282155036926,0.0003,50.0,3088,,
-2.0856289863586426,-2.207169532775879,48099,964,15,0.002026046859100461,48200,0.851994,0.9599999785423279,-5.03,0.03489893674850464,0.0003,50.0,3101,,
-1.9969161748886108,-3.1021196842193604,48299,968,15,0.0019710517954081297,48400,0.856394,0.9599999785423279,-5.1,0.028364643454551697,0.0003,50.0,3114,,
-2.0068657398223877,0.3516863286495209,48499,972,15,0.0019450883846729994,48600,0.860794,0.9599999785423279,-5.08,0.03466099873185158,0.0003,50.0,3126,,
-1.9511442184448242,0.7482054233551025,48699,976,15,0.001981127541512251,48800,0.865194,0.949999988079071,-5.08,0.03083479404449463,0.0003,50.0,3139,,
-2.0717928409576416,-2.325366497039795,48899,980,15,0.0019338879501447082,49000,0.869594,0.9599999785423279,-4.91,0.03236354887485504,0.0003,50.0,3153,,
-2.0585193634033203,1.5615953207015991,49099,984,15,0.0019378100987523794,49200,0.8739939999999999,0.9599999785423279,-4.73,0.03153466433286667,0.0003,50.0,3165,,
-2.1090455055236816,-0.8446655869483948,49299,988,15,0.001958768581971526,49400,0.878394,0.9599999785423279,-4.75,0.027640510350465775,0.0003,50.0,3178,,
-1.9531394243240356,-2.6007440090179443,49499,992,15,0.0019506111275404692,49600,0.882794,0.949999988079071,-4.88,0.036696139723062515,0.0003,50.0,3191,,
-1.9390214681625366,-2.8550660610198975,49699,996,15,0.001913271495141089,49800,0.8871939999999999,0.9399999976158142,-5.26,0.032042793929576874,0.0003,50.0,3205,,
-2.0297369956970215,-2.4516758918762207,49899,1000,15,0.0018437763210386038,50000,0.891594,0.9399999976158142,-5.26,0.024674490094184875,0.0003,50.0,3221,1.0,0.01563484431755139
-1.71779465675354,3.772324323654175,50099,1004,15,0.0018479219870641828,50200,0.895994,0.9300000071525574,-5.34,0.029277414083480835,0.0003,50.0,3234,,
-1.9226065874099731,0.18020471930503845,50299,1008,15,0.0018475474789738655,50400,0.900394,0.9300000071525574,-5.34,0.03359672427177429,0.0003,50.0,3247,,
-2.059462308883667,-2.210571765899658,50499,1012,15,0.0019008134258911014,50600,0.904794,0.9300000071525574,-5.44,0.02668437361717224,0.0003,50.0,3260,,
-1.9792606830596924,-3.5276665687561035,50699,1016,15,0.0019195328932255507,50800,0.909194,0.9300000071525574,-5.49,0.01944686844944954,0.0003,50.0,3273,,
-1.8290122747421265,-1.0185025930404663,50899,1020,15,0.0018248948035761714,51000,0.913594,0.9200000166893005,-5.47,0.03312746435403824,0.0003,50.0,3285,,
-1.6995853185653687,1.3255993127822876,51099,1024,15,0.0018046613549813628,51200,0.917994,0.9300000071525574,-5.53,0.04883883520960808,0.0003,50.0,3298,,
-1.888714075088501,-0.607944130897522,51299,1028,15,0.0017985267331823707,51400,0.9223939999999999,0.9300000071525574,-5.71,0.030064187943935394,0.0003,50.0,3311,,
-1.7786997556686401,-2.1654810905456543,51499,1032,15,0.0018177967285737395,51600,0.926794,0.8999999761581421,-7.11,0.033162809908390045,0.0003,50.0,3324,,
-1.7699615955352783,2.6463630199432373,51699,1036,15,0.0018280092626810074,51800,0.931194,0.8799999952316284,-7.51,0.03654662147164345,0.0003,50.0,3337,,
-1.621856451034546,1.3967669010162354,51899,1040,15,0.0017862791428342462,52000,0.9355939999999999,0.8799999952316284,-7.59,0.032865554094314575,0.0003,50.0,3350,,
-2.0215582847595215,-0.45123040676116943,52099,1044,15,0.0017684594495221972,52200,0.939994,0.8799999952316284,-8.04,0.034471236169338226,0.0003,50.0,3362,,
-1.670241355895996,-0.0886000394821167,52299,1048,15,0.001764223794452846,52400,0.944394,0.8700000047683716,-8.26,0.0252123661339283,0.0003,50.0,3375,,
-1.7199194431304932,-0.03865906596183777,52499,1052,15,0.0017507090233266354,52600,0.948794,0.8399999737739563,-9.52,0.03868744894862175,0.0003,50.0,3388,,
-1.7788714170455933,0.39053213596343994,52699,1056,15,0.0016791985835880041,52800,0.953194,0.8199999928474426,-10.49,0.026263758540153503,0.0003,50.0,3401,,
-1.6828254461288452,0.6323956847190857,52899,1060,15,0.0016516671748831868,53000,0.957594,0.8199999928474426,-10.58,0.0377846360206604,0.0003,50.0,3414,,
-1.6890842914581299,-2.487945795059204,53099,1064,15,0.0015916969859972596,53200,0.961994,0.8299999833106995,-10.43,0.04979373514652252,0.0003,50.0,3427,,
-1.619490623474121,-1.1062812805175781,53299,1068,15,0.0015574328135699034,53400,0.966394,0.8199999928474426,-10.61,0.05165284872055054,0.0003,50.0,3439,,
-1.7253289222717285,-1.2525869607925415,53499,1072,15,0.00152864633128047,53600,0.9707939999999999,0.8100000023841858,-11.12,0.06239643692970276,0.0003,50.0,3452,,
-1.6241590976715088,3.6998326778411865,53699,1076,15,0.0016219437820836902,53800,0.975194,0.8100000023841858,-11.56,0.03643472492694855,0.0003,50.0,3465,,
-1.584969162940979,0.6167986392974854,53899,1080,15,0.0016051128040999174,54000,0.979594,0.7900000214576721,-12.37,0.04060296714305878,0.0003,50.0,3478,,
-1.496816635131836,0.4420357942581177,54099,1084,15,0.0015674347523599863,54200,0.9839939999999999,0.7699999809265137,-13.49,0.05605114996433258,0.0003,50.0,3491,,
-1.584558129310608,2.4424891471862793,54299,1088,15,0.001547248219139874,54400,0.988394,0.75,-14.2,0.04109520837664604,0.0003,50.0,3503,,
-1.6166917085647583,-3.256807327270508,54499,1092,15,0.0015348898014053702,54600,0.992794,0.75,-14.26,0.03099631518125534,0.0003,50.0,3516,,
-1.4686449766159058,2.5407087802886963,54699,1096,15,0.0014788797125220299,54800,0.997194,0.75,-14.08,0.04749567061662674,0.0003,50.0,3530,,
-1.6198530197143555,-2.943125009536743,54899,1100,15,0.0014421878149732947,55000,1.0015939999999999,0.75,-14.25,0.04754450172185898,0.0003,50.0,3546,1.0,0.008070491345821298
-1.689569115638733,2.7204647064208984,55099,1104,15,0.0014688123483210802,55200,1.005994,0.7400000095367432,-14.61,0.03670085221529007,0.0003,50.0,3559,,
-1.490278720855713,-2.6171019077301025,55299,1108,15,0.0015517582651227713,55400,1.010394,0.7200000286102295,-15.26,0.03574080765247345,0.0003,50.0,3572,,
-1.3913195133209229,1.9526437520980835,55499,1112,15,0.0015397528186440468,55600,1.014794,0.7200000286102295,-15.45,0.04071794077754021,0.0003,50.0,3585,,
-1.4361664056777954,2.128653049468994,55699,1116,15,0.0015317050274461508,55800,1.019194,0.7099999785423279,-15.81,0.04558836296200752,0.0003,50.0,3598,,
-1.4123592376708984,2.2001516819000244,55899,1120,15,0.0015227883122861385,56000,1.023594,0.7200000286102295,-15.82,0.03330864757299423,0.0003,50.0,3611,,
-1.4590178728103638,0.12028631567955017,56099,1124,15,0.0015232982113957405,56200,1.027994,0.7099999785423279,-16.15,0.07693617790937424,0.0003,50.0,3624,,
-1.5623699426651,1.4530678987503052,56299,1128,15,0.0015126760117709637,56400,1.032394,0.6899999976158142,-16.94,0.026186253875494003,0.0003,50.0,3637,,
-1.4741002321243286,-0.12385773658752441,56499,1132,15,0.0015072844689711928,56600,1.036794,0.6899999976158142,-16.85,0.0456070676445961,0.0003,50.0,3650,,
-1.4720189571380615,0.13886985182762146,56699,1136,15,0.0015218410408124328,56800,1.041194,0.699999988079071,-16.71,0.0469498373568058,0.0003,50.0,3663,,
-1.5110187530517578,-0.40110933780670166,56899,1140,15,0.00155182636808604,57000,1.045594,0.6899999976158142,-17.35,0.05926534906029701,0.0003,50.0,3676,,
-1.2808516025543213,1.7591986656188965,57099,1144,15,0.0015876537654548883,57200,1.0499939999999999,0.6700000166893005,-17.66,0.043493740260601044,0.0003,50.0,3689,,
-1.3219852447509766,3.4173429012298584,57299,1148,15,0.0015611221315339208,57400,1.054394,0.6499999761581421,-18.12,0.04267965257167816,0.0003,50.0,3702,,
-1.3417714834213257,0.060311540961265564,57499,1152,15,0.0014983678702265024,57600,1.058794,0.6499999761581421,-18.11,0.03723292052745819,0.0003,50.0,3715,,
-1.4435358047485352,-0.562727689743042,57699,1156,15,0.0014610294019803405,57800,1.063194,0.6600000262260437,-17.03,0.06187703087925911,0.0003,50.0,3728,,
-1.2167571783065796,5.284365653991699,57899,1160,15,0.0014433559263125062,58000,1.067594,0.6299999952316284,-18.33,0.0641263946890831,0.0003,50.0,3741,,
-1.4544191360473633,-0.006837636232376099,58099,1164,15,0.0015055218245834112,58200,1.071994,0.6200000047683716,-18.56,0.04965478181838989,0.0003,50.0,3753,,
-1.5692631006240845,-1.5175271034240723,58299,1168,15,0.0015416269889101386,58400,1.076394,0.6000000238418579,-19.71,0.05652856454253197,0.0003,50.0,3766,,
-1.2856251001358032,1.8955234289169312,58499,1172,15,0.001592049142345786,58600,1.080794,0.5899999737739563,-20.15,0.05066289007663727,0.0003,50.0,3779,,
-1.3049148321151733,0.7576436400413513,58699,1176,15,0.0016291742213070393,58800,1.085194,0.5699999928474426,-20.89,0.042692024260759354,0.0003,50.0,3793,,
-1.4131156206130981,0.40325409173965454,58899,1180,15,0.0016002607299014926,59000,1.089594,0.5699999928474426,-20.75,0.05647765472531319,0.0003,50.0,3806,,
-1.4046660661697388,0.1625996232032776,59099,1184,15,0.0016161144012585282,59200,1.093994,0.5600000023841858,-20.7,0.06185343861579895,0.0003,50.0,3818,,
-1.1728733777999878,3.3264055252075195,59299,1188,15,0.001642475021071732,59400,1.0983939999999999,0.5600000023841858,-20.79,0.06078452616930008,0.0003,50.0,3832,,
-1.2546088695526123,1.714563012123108,59499,1192,15,0.0016380863962695003,59600,1.1,0.5600000023841858,-21.07,0.05545555800199509,0.0003,50.0,3845,,
-1.2858368158340454,-1.7151154279708862,59699,1196,15,0.0016221263213083148,59800,1.1,0.5400000214576721,-22.1,0.0672706663608551,0.0003,50.0,3858,,
-1.2096675634384155,1.5637035369873047,59899,1200,15,0.001582130091264844,60000,1.1,0.5199999809265137,-22.57,0.07329200208187103,0.0003,50.0,3875,1.0,0.031775789141474026
-1.3690696954727173,0.2954011559486389,60099,1204,15,0.0015331218019127846,60200,1.1,0.5199999809265137,-23.46,0.0636885017156601,0.0003,50.0,3888,,
-1.2009397745132446,1.1583502292633057,60299,1208,15,0.0014957166276872158,60400,1.1,0.5199999809265137,-23.96,0.08161593228578568,0.0003,50.0,3901,,
-1.3191900253295898,-1.6916977167129517,60499,1212,15,0.0014705145731568336,60600,1.1,0.5,-24.55,0.06359114497900009,0.0003,50.0,3914,,
-1.3362095355987549,0.8848764896392822,60699,1216,15,0.0014337594620883465,60800,1.1,0.5,-24.5,0.05833851918578148,0.0003,50.0,3927,,
-1.0731620788574219,1.0652217864990234,60899,1220,15,0.0014567989856004715,61000,1.1,0.49000000953674316,-25.19,0.07765191793441772,0.0003,50.0,3940,,
-1.1799299716949463,2.8166604042053223,61099,1224,15,0.0014986400492489338,61200,1.1,0.47999998927116394,-25.63,0.07234112918376923,0.0003,50.0,3953,,
-1.3060886859893799,0.5938162207603455,61299,1228,15,0.001529504545032978,61400,1.1,0.47999998927116394,-25.56,0.07210744917392731,0.0003,50.0,3967,,
-1.1098606586456299,2.0049004554748535,61499,1232,15,0.001539331511594355,61600,1.1,0.47999998927116394,-25.81,0.07809052616357803,0.0003,50.0,3980,,
-1.3687480688095093,-2.342849016189575,61699,1236,15,0.0015522444155067205,61800,1.1,0.4699999988079071,-26.34,0.06289532780647278,0.0003,50.0,3993,,
-1.1484509706497192,0.688811182975769,61899,1240,15,0.001526616862975061,62000,1.1,0.4699999988079071,-26.28,0.06056445091962814,0.0003,50.0,4006,,
-1.1706809997558594,-2.1267189979553223,62099,1244,15,0.0014903437113389373,62200,1.1,0.4699999988079071,-26.26,0.059692397713661194,0.0003,50.0,4019,,
-1.0157718658447266,6.615561008453369,62299,1248,15,0.001547863008454442,62400,1.1,0.46000000834465027,-26.83,0.0666966438293457,0.0003,50.0,4032,,
-1.0728540420532227,4.527434825897217,62499,1252,15,0.001635921886190772,62600,1.1,0.46000000834465027,-26.76,0.09967745840549469,0.0003,50.0,4045,,
-1.123868703842163,2.8985471725463867,62699,1256,15,0.0016828746302053332,62800,1.1,0.4300000071525574,-27.8,0.06940513849258423,0.0003,50.0,4058,,
-1.2185510396957397,0.12049165368080139,62899,1260,15,0.001726896851323545,63000,1.1,0.4399999976158142,-27.39,0.06773552298545837,0.0003,50.0,4071,,
-1.1985514163970947,0.2199099063873291,63099,1264,15,0.0017983963480219245,63200,1.1,0.4399999976158142,-27.98,0.08646723628044128,0.0003,50.0,4084,,
-1.1603645086288452,-1.2806346416473389,63299,1268,15,0.001862029079347849,63400,1.1,0.44999998807907104,-27.46,0.07715924829244614,0.0003,50.0,4097,,
-1.0392324924468994,3.7846734523773193,63499,1272,15,0.0019287271425127983,63600,1.1,0.44999998807907104,-27.56,0.08247943222522736,0.0003,50.0,4110,,
-1.0368971824645996,-0.4754323959350586,63699,1276,15,0.0019500317284837365,63800,1.1,0.46000000834465027,-26.82,0.10311199724674225,0.0003,50.0,4123,,
-0.9130752682685852,-2.2526233196258545,63899,1280,15,0.001961981412023306,64000,1.1,0.4699999988079071,-27.13,0.06725986301898956,0.0003,50.0,4136,,
-1.0095280408859253,-0.6738220453262329,64099,1284,15,0.001961813075467944,64200,1.1,0.47999998927116394,-27.03,0.10002581030130386,0.0003,50.0,4149,,
-0.9827297329902649,3.938805341720581,64299,1288,15,0.0019593522883951664,64400,1.1,0.4699999988079071,-26.75,0.08773785829544067,0.0003,50.0,4162,,
-1.0227549076080322,-1.5923739671707153,64499,1292,15,0.0019628703594207764,64600,1.1,0.46000000834465027,-27.34,0.07792438566684723,0.0003,50.0,4176,,
-1.1652207374572754,-4.28863525390625,64699,1296,15,0.0020017449278384447,64800,1.1,0.47999998927116394,-26.54,0.09407199919223785,0.0003,50.0,4188,,
-1.1519259214401245,-1.0758992433547974,64899,1300,15,0.00209607882425189,65000,1.1,0.49000000953674316,-27.04,0.09978806972503662,0.0003,50.0,4205,1.0,0.01315307727058666
-0.8996196985244751,-1.2580865621566772,65099,1304,15,0.002151695778593421,65200,1.1,0.49000000953674316,-26.52,0.0976988673210144,0.0003,50.0,4218,,
-0.9213427305221558,2.35766339302063,65299,1308,15,0.0022071197163313627,65400,1.1,0.5,-26.03,0.10390633344650269,0.0003,50.0,4231,,
-0.8775216341018677,-0.5115780830383301,65499,1312,15,0.0022284062579274178,65600,1.1,0.5199999809265137,-25.47,0.11288310587406158,0.0003,50.0,4244,,
